item_id,pedido_id,produto_id,quantidade,preco_unitario,desconto_percentual,custo_unitario
3167,1735,17,1,206.32,0.2123,127.08
3168,1736,44,2,150.35,0.0654,119.7
3169,1737,47,1,179.63,0.0565,89.54
3170,1738,34,1,82.95,0.0841,37.12
3171,1738,52,2,232.45,0.0516,115.34
3172,1738,40,1,104.1,0.0625,53.25
3173,1739,39,1,598.55,0.0465,144.85
3174,1739,49,1,143.75,0.065,73.39
3175,1740,23,1,80.83,0.2262,43.89
3176,1741,8,3,66.07,0.0554,43.6
3177,1742,49,2,106.25,0.0344,73.39
3178,1742,6,2,64.57,0.035,52.6
3179,1742,41,1,333.7,0.0835,180.53
3180,1743,15,2,43.34,0.2098,22.05
3181,1744,7,2,169.61,0.0954,103.55
3182,1745,42,1,57.13,0.044,37.56
3183,1746,13,1,113.88,0.1153,77.45
3184,1747,14,2,192.33,0.1988,105.23
3185,1747,12,2,489.38,0.2309,209.52
3186,1748,50,1,179.39,0.2126,118.05
3187,1748,48,1,177.43,0.2263,66.62
3188,1749,4,1,312.39,0.0788,160.15
3189,1749,28,1,302.07,0.1034,142.78
3190,1750,40,1,115.67,0.1475,53.25
3191,1750,22,1,240.93,0.1164,88.13
3192,1750,10,1,238.53,0.0874,120.42
3193,1751,32,1,201.39,0.2232,130.06
3194,1751,5,1,192.23,0.1733,185.65
3195,1752,25,2,35.91,0.0764,16.13
3196,1752,49,1,131.25,0.0668,73.39
3197,1753,51,1,379.2,0.0399,201.19
3198,1753,3,1,60.85,0.0533,26.91
3199,1754,13,1,113.88,0.2135,77.45
3200,1755,15,1,43.34,0.0747,22.05
3201,1755,5,1,233.56,0.1098,185.65
3202,1756,12,1,559.29,0.0737,209.52
3203,1757,50,1,171.54,0.0377,118.05
3204,1758,12,1,396.16,0.0526,209.52
3205,1758,13,1,113.88,0.0607,77.45
3206,1758,45,1,61.99,0.0428,39.57
3207,1758,5,1,220.58,0.0752,185.65
3208,1759,47,1,209.56,0.0575,89.54
3209,1759,14,2,192.33,0.0471,105.23
3210,1759,10,1,250.46,0.1042,120.42
3211,1760,38,2,89.79,0.1374,48.05
3212,1760,5,2,220.58,0.1041,185.65
3213,1761,15,1,50.56,0.1868,22.05
3214,1761,7,1,197.88,0.1919,103.55
3215,1761,32,1,285.47,0.2168,130.06
3216,1762,39,3,624.57,0.1362,144.85
3217,1762,16,3,331.23,0.1401,150.82
3218,1763,45,2,83.87,0.0311,39.57
3219,1763,43,2,451.75,0.052,182.69
3220,1764,8,1,56.63,0.2155,43.6
3221,1764,31,1,73.05,0.2039,39.52
3222,1765,12,2,466.07,0.2282,209.52
3223,1765,19,2,507.95,0.1647,137.57
3224,1765,3,1,57.96,0.1867,26.91
3225,1766,17,1,175.37,0.3193,127.08
3226,1766,36,1,105.65,0.162,66.1
3227,1766,6,3,64.57,0.1701,52.6
3228,1766,42,2,57.13,0.2122,37.56
3229,1767,2,1,304.62,0.2176,137.72
3230,1767,32,2,231.1,0.1897,130.06
3231,1767,7,2,160.19,0.1955,103.55
3232,1768,38,1,126.77,0.0954,48.05
3233,1769,45,1,72.93,0.0582,39.57
3234,1770,5,1,272.49,0.0572,185.65
3235,1770,48,1,209.59,0.0722,66.62
3236,1770,6,1,79.76,0.0693,52.6
3237,1771,6,2,75.96,0.1858,52.6
3238,1771,5,1,259.51,0.219,185.65
3239,1772,20,1,113.01,0.1132,55.18
3240,1773,31,1,68.99,0.2077,39.52
3241,1774,6,1,79.76,0.2245,52.6
3242,1774,25,1,35.91,0.172,16.13
3243,1774,1,1,172.33,0.2755,91.78
3244,1775,1,1,188.74,0.1417,91.78
3245,1775,29,2,166.35,0.1069,78.75
3246,1776,41,1,392.59,0.1476,180.53
3247,1776,6,2,75.96,0.09,52.6
3248,1776,18,1,648.34,0.1123,173.9
3249,1777,38,1,89.79,0.058,48.05
3250,1777,17,1,175.37,0.1328,127.08
3251,1778,6,1,75.96,0.0368,52.6
3252,1779,15,1,30.32,0.23,22.05
3253,1780,28,1,262.67,0.0554,142.78
3254,1780,10,1,238.53,0.0605,120.42
3255,1781,34,1,78.34,0.2032,37.12
3256,1781,17,2,175.37,0.3324,127.08
3257,1782,5,1,259.51,0.1977,185.65
3258,1782,3,1,57.96,0.2113,26.91
3259,1783,6,1,64.57,0.0534,52.6
3260,1783,13,1,113.88,0.03,77.45
3261,1783,5,1,220.58,0.0646,185.65
3262,1784,4,1,312.39,0.1767,160.15
3263,1785,29,1,173.58,0.0507,78.75
3264,1785,35,1,184.29,0.045,79.44
3265,1786,14,1,164.85,0.0331,105.23
3266,1786,47,3,179.63,0.1072,89.54
3267,1787,3,1,49.26,0.0941,26.91
3268,1788,28,1,315.2,0.2148,142.78
3269,1788,35,1,184.29,0.2349,79.44
3270,1789,6,2,87.36,0.0467,52.6
3271,1789,42,1,77.3,0.0434,37.56
3272,1789,45,1,83.87,0.0329,39.57
3273,1790,7,1,188.46,0.0593,103.55
3274,1790,22,1,240.93,0.0323,88.13
3275,1790,31,1,81.16,0.0726,39.52
3276,1791,26,2,343.8,0.0716,164.45
3277,1792,49,3,143.75,0.2272,73.39
3278,1793,37,1,95.85,0.0834,61.9
3279,1793,22,1,216.84,0.0967,88.13
3280,1793,32,1,244.69,0.1055,130.06
3281,1794,4,1,271.65,0.1003,160.15
3282,1795,25,1,30.78,0.2194,16.13
3283,1795,26,3,309.42,0.2168,164.45
3284,1796,4,3,325.98,0.2383,160.15
3285,1796,23,1,92.37,0.2955,43.89
3286,1797,26,2,309.42,0.0303,164.45
3287,1797,8,1,56.63,0.0828,43.6
3288,1798,39,2,468.43,0.0306,144.85
3289,1798,5,1,233.56,0.0713,185.65
3290,1799,1,1,139.5,0.2111,91.78
3291,1800,5,1,220.58,0.1633,185.65
3292,1800,20,1,80.05,0.1721,55.18
3293,1801,42,2,60.49,0.1798,37.56
3294,1801,43,2,353.54,0.1797,182.69
3295,1802,8,1,53.48,0.0636,43.6
3296,1803,20,2,80.05,0.1092,55.18
3297,1804,8,1,56.63,0.2064,43.6
3298,1804,44,1,202.98,0.2285,119.7
3299,1805,17,2,175.37,0.3001,127.08
3300,1805,40,1,98.32,0.1859,53.25
3301,1806,7,3,188.46,0.1964,103.55
3302,1806,28,2,262.67,0.2215,142.78
3303,1806,5,2,259.51,0.2262,185.65
3304,1807,36,1,149.15,0.105,66.1
3305,1808,13,1,120.58,0.1083,77.45
3306,1809,12,1,489.38,0.1703,209.52
3307,1809,44,1,236.81,0.2207,119.7
3308,1809,53,1,334.39,0.1808,152.79
3309,1810,37,1,122.48,0.0805,61.9
3310,1810,23,2,88.52,0.1543,43.89
3311,1811,15,2,43.34,0.0525,22.05
3312,1811,17,2,185.69,0.2142,127.08
3313,1812,4,1,244.48,0.1927,160.15
3314,1813,38,1,95.07,0.0862,48.05
3315,1813,14,2,164.85,0.0957,105.23
3316,1813,31,1,73.05,0.0511,39.52
3317,1814,15,1,55.38,0.2037,22.05
3318,1814,53,1,366.23,0.1722,152.79
3319,1815,8,1,53.48,0.0404,43.6
3320,1815,34,1,78.34,0.0567,37.12
3321,1816,23,1,48.47,0.2159,43.89
3322,1816,32,2,171.18,0.1177,130.06
3323,1816,53,3,200.52,0.1393,152.79
3324,1817,29,1,173.58,0.0902,78.75
3325,1818,34,2,78.34,0.1911,37.12
3326,1818,29,1,122.95,0.2254,78.75
3327,1818,44,1,191.7,0.2343,119.7
3328,1819,2,1,358.37,0.2366,137.72
3329,1819,1,1,164.12,0.2778,91.78
3330,1819,43,1,392.82,0.2014,182.69
3331,1820,31,1,68.99,0.0698,39.52
3332,1820,36,1,105.65,0.0332,66.1
3333,1821,47,2,199.58,0.0871,89.54
3334,1821,40,1,115.67,0.1291,53.25
3335,1822,1,1,164.12,0.1769,91.78
3336,1822,11,1,245.98,0.0894,139.55
3337,1823,23,1,80.83,0.3166,43.89
3338,1824,45,2,72.93,0.2145,39.57
3339,1825,8,1,56.63,0.0615,43.6
3340,1826,5,1,220.58,0.0486,185.65
3341,1827,8,1,75.51,0.0561,43.6
3342,1827,5,3,311.41,0.1005,185.65
3343,1827,13,2,160.77,0.0619,77.45
3344,1828,8,1,66.07,0.0855,43.6
3345,1828,53,2,334.39,0.0681,152.79
3346,1828,6,1,79.76,0.0697,52.6
3347,1828,14,1,192.33,0.0826,105.23
3348,1829,25,2,29.07,0.0954,16.13
3349,1830,31,1,60.12,0.1183,39.52
3350,1831,32,1,211.46,0.0604,130.06
3351,1831,7,1,146.58,0.0318,103.55
3352,1831,23,1,59.87,0.2141,43.89
3353,1832,6,1,79.76,0.2259,52.6
3354,1832,23,3,80.83,0.3083,43.89
3355,1833,19,2,431.76,0.1215,137.57
3356,1834,5,1,233.56,0.1062,185.65
3357,1835,16,1,317.42,0.1017,150.82
3358,1835,34,3,105.99,0.0875,37.12
3359,1835,10,1,274.31,0.0956,120.42
3360,1836,20,2,84.76,0.0556,55.18
3361,1836,6,1,68.37,0.0805,52.6
3362,1837,20,1,59.3,0.071,55.18
3363,1838,22,2,204.79,0.2106,88.13
3364,1838,2,1,304.62,0.1696,137.72
3365,1838,30,1,268.55,0.1769,145.7
3366,1838,36,2,105.65,0.1848,66.1
3367,1839,49,1,131.25,0.1852,73.39
3368,1839,4,1,285.23,0.1616,160.15
3369,1839,10,1,250.46,0.2307,120.42
3370,1840,25,1,34.2,0.0972,16.13
3371,1840,35,3,153.58,0.0756,79.44
3372,1840,51,1,361.14,0.0424,201.19
3373,1841,29,1,151.89,0.0918,78.75
3374,1842,37,1,106.5,0.0988,61.9
3375,1843,10,3,274.31,0.1997,120.42
3376,1843,47,2,229.52,0.2361,89.54
3377,1843,8,1,72.36,0.1935,43.6
3378,1843,46,2,181.19,0.184,81.26
3379,1844,7,1,188.46,0.2025,103.55
3380,1844,20,3,94.18,0.1724,55.18
3381,1845,29,1,128.58,0.1877,78.75
3382,1846,30,1,331.74,0.0348,145.7
3383,1847,41,2,392.59,0.1017,180.53
3384,1847,23,2,76.98,0.2043,43.89
3385,1848,17,1,216.64,0.2913,127.08
3386,1848,5,1,272.49,0.2258,185.65
3387,1849,30,1,315.94,0.2399,145.7
3388,1849,7,2,188.46,0.1647,103.55
3389,1850,13,2,120.58,0.1016,77.45
3390,1850,45,1,65.63,0.0421,39.57
3391,1850,50,1,181.63,0.069,118.05
3392,1850,49,1,112.5,0.0842,73.39
3393,1851,9,1,239.17,0.2396,108.49
3394,1852,16,2,289.82,0.0505,150.82
3395,1852,52,1,271.2,0.0325,115.34
3396,1852,13,1,140.67,0.0549,77.45
3397,1853,36,1,105.65,0.0725,66.1
3398,1854,4,1,230.9,0.11,160.15
3399,1855,5,1,220.58,0.1857,185.65
3400,1856,31,1,97.39,0.099,39.52
3401,1856,52,1,309.94,0.0902,115.34
3402,1856,5,1,311.41,0.1214,185.65
3403,1857,38,1,110.92,0.06,48.05
3404,1858,5,1,311.41,0.0708,185.65
3405,1858,12,1,559.29,0.0744,209.52
3406,1859,43,1,392.82,0.1902,182.69
3407,1860,6,2,75.96,0.1767,52.6
3408,1861,25,2,34.2,0.0779,16.13
3409,1861,42,1,67.22,0.0595,37.56
3410,1862,44,1,225.53,0.0795,119.7
3411,1863,40,2,104.1,0.0859,53.25
3412,1863,35,1,138.22,0.1429,79.44
3413,1863,4,2,244.48,0.0875,160.15
3414,1863,5,2,233.56,0.0738,185.65
3415,1864,4,1,230.9,0.0813,160.15
3416,1865,27,1,192.75,0.2002,88.49
3417,1865,5,2,220.58,0.2201,185.65
3418,1866,40,1,138.8,0.0434,53.25
3419,1866,51,1,433.37,0.0905,201.19
3420,1867,5,2,201.84,0.228,185.65
3421,1867,7,3,146.58,0.2225,103.55
3422,1867,17,1,160.47,0.2805,127.08
3423,1867,43,1,305.53,0.1799,182.69
3424,1868,46,1,133.92,0.1341,81.26
3425,1869,51,1,415.31,0.1959,201.19
3426,1869,1,1,188.74,0.3035,91.78
3427,1870,51,1,325.02,0.0945,201.19
3428,1871,5,2,272.49,0.0654,185.65
3429,1872,8,2,62.92,0.067,43.6
3430,1873,45,1,83.87,0.2392,39.57
3431,1873,2,1,412.13,0.2291,137.72
3432,1874,49,2,112.5,0.0861,73.39
3433,1874,32,2,244.69,0.0704,130.06
3434,1874,42,1,60.49,0.0427,37.56
3435,1875,24,2,386.28,0.0938,217.31
3436,1875,19,2,431.76,0.0771,137.57
3437,1875,25,3,29.07,0.0538,16.13
3438,1875,10,1,202.75,0.0494,120.42
3439,1876,41,1,451.48,0.1641,180.53
3440,1876,39,2,598.55,0.166,144.85
3441,1877,43,1,392.82,0.0502,182.69
3442,1877,33,1,230.81,0.0549,122.16
3443,1877,47,1,199.58,0.0323,89.54
3444,1877,5,1,259.51,0.0497,185.65
3445,1878,11,3,221.39,0.1049,139.55
3446,1879,41,1,451.48,0.2033,180.53
3447,1880,40,2,72.83,0.2366,53.25
3448,1880,6,1,47.83,0.2228,52.6
3449,1881,1,1,172.33,0.1319,91.78
3450,1882,9,3,273.34,0.0909,108.49
3451,1882,24,1,545.34,0.0847,217.31
3452,1882,1,1,196.94,0.1384,91.78
3453,1883,50,1,181.63,0.1321,118.05
3454,1884,11,1,258.28,0.0734,139.55
3455,1885,5,2,259.51,0.2364,185.65
3456,1885,14,2,183.17,0.2276,105.23
3457,1885,36,3,124.29,0.2043,66.1
3458,1886,21,1,197.11,0.1898,94.68
3459,1887,50,1,171.54,0.0946,118.05
3460,1888,53,1,286.62,0.1344,152.79
3461,1889,45,2,87.51,0.1679,39.57
3462,1889,8,2,75.51,0.1688,43.6
3463,1889,16,2,331.23,0.1821,150.82
3464,1890,24,1,477.17,0.0354,217.31
3465,1890,5,1,272.49,0.0311,185.65
3466,1891,27,1,226.76,0.1802,88.49
3467,1891,8,2,62.92,0.2213,43.6
3468,1892,5,3,259.51,0.2245,185.65
3469,1892,6,1,75.96,0.2034,52.6
3470,1893,40,1,115.67,0.1015,53.25
3471,1893,6,1,75.96,0.083,52.6
3472,1893,36,1,124.29,0.0922,66.1
3473,1894,8,1,53.48,0.228,43.6
3474,1895,21,1,197.11,0.1019,94.68
3475,1896,5,1,259.51,0.0329,185.65
3476,1897,47,1,147.84,0.1896,89.54
3477,1897,8,2,46.61,0.1656,43.6
3478,1897,6,1,56.27,0.2156,52.6
3479,1898,7,3,160.19,0.1786,103.55
3480,1898,34,1,78.34,0.181,37.12
3481,1898,36,1,105.65,0.1736,66.1
3482,1899,5,1,220.58,0.0904,185.65
3483,1899,46,1,133.92,0.0341,81.26
3484,1900,12,1,535.99,0.0327,209.52
3485,1901,23,1,80.83,0.1726,43.89
3486,1901,36,1,130.51,0.0852,66.1
3487,1901,5,1,272.49,0.0812,185.65
3488,1901,9,1,239.17,0.0672,108.49
3489,1902,47,2,169.65,0.0484,89.54
3490,1902,14,1,155.69,0.0389,105.23
3491,1902,8,1,53.48,0.0363,43.6
3492,1903,17,1,247.58,0.3259,127.08
3493,1903,27,1,272.11,0.19,88.49
3494,1903,49,1,150.0,0.1727,73.39
3495,1903,53,1,382.16,0.2037,152.79
3496,1904,6,3,75.96,0.1889,52.6
3497,1904,38,1,105.64,0.1937,48.05
3498,1905,29,1,173.58,0.0576,78.75
3499,1906,33,2,207.73,0.1995,122.16
3500,1906,38,1,95.07,0.1779,48.05
3501,1906,16,2,248.42,0.2317,150.82
3502,1907,9,2,273.34,0.1039,108.49
3503,1908,1,3,147.71,0.2737,91.78
3504,1908,48,1,179.65,0.1624,66.62
3505,1909,31,2,68.99,0.0922,39.52
3506,1910,34,1,105.99,0.0696,37.12
3507,1910,14,2,210.64,0.0881,105.23
3508,1910,5,1,298.44,0.0776,185.65
3509,1910,6,1,87.36,0.0619,52.6
3510,1911,5,2,220.58,0.1983,185.65
3511,1911,34,1,78.34,0.2089,37.12
3512,1912,37,1,122.48,0.0323,61.9
3513,1913,47,1,169.65,0.0748,89.54
3514,1914,12,1,466.07,0.0796,209.52
3515,1915,5,1,272.49,0.0497,185.65
3516,1916,4,1,230.9,0.0833,160.15
3517,1917,9,1,227.79,0.0577,108.49
3518,1918,7,2,197.88,0.0893,103.55
3519,1918,30,1,331.74,0.0979,145.7
3520,1919,5,1,233.56,0.0733,185.65
3521,1920,38,1,70.42,0.0578,48.05
3522,1921,17,1,206.32,0.2073,127.08
3523,1922,1,1,196.94,0.2928,91.78
3524,1922,21,3,205.68,0.1759,94.68
3525,1922,50,3,242.17,0.213,118.05
3526,1923,6,2,87.36,0.0489,52.6
3527,1923,38,1,121.48,0.0701,48.05
3528,1924,8,1,66.07,0.2281,43.6
3529,1925,42,2,70.58,0.0404,37.56
3530,1925,41,1,412.22,0.1088,180.53
3531,1926,52,3,232.45,0.0792,115.34
3532,1926,15,1,43.34,0.0542,22.05
3533,1927,14,2,183.17,0.1104,105.23
3534,1928,21,1,145.69,0.2349,94.68
3535,1928,6,1,64.57,0.1734,52.6
3536,1928,41,1,333.7,0.164,180.53
3537,1929,15,1,55.38,0.2312,22.05
3538,1929,5,1,298.44,0.1757,185.65
3539,1930,16,1,276.02,0.2321,150.82
3540,1930,3,1,57.96,0.2252,26.91
3541,1931,12,1,559.29,0.0497,209.52
3542,1932,23,1,76.98,0.2032,43.89
3543,1933,38,2,89.79,0.2329,48.05
3544,1934,23,2,51.32,0.1717,43.89
3545,1934,14,1,122.11,0.0585,105.23
3546,1935,11,1,282.88,0.0732,139.55
3547,1935,5,1,298.44,0.1062,185.65
3548,1936,25,1,35.91,0.0902,16.13
3549,1937,19,1,609.54,0.0339,137.57
3550,1938,45,1,83.87,0.0489,39.57
3551,1939,27,2,272.11,0.2122,88.49
3552,1940,43,1,353.54,0.036,182.69
3553,1940,30,1,284.35,0.033,145.7
3554,1941,17,1,237.27,0.2658,127.08
3555,1942,5,1,259.51,0.0622,185.65
3556,1943,46,1,133.92,0.0561,81.26
3557,1944,5,1,233.56,0.0965,185.65
3558,1945,50,3,181.63,0.0414,118.05
3559,1945,24,2,409.01,0.0698,217.31
3560,1946,33,2,207.73,0.1789,122.16
3561,1946,5,1,233.56,0.1633,185.65
3562,1947,25,1,35.91,0.0514,16.13
3563,1948,47,1,239.5,0.2178,89.54
3564,1948,28,1,315.2,0.2296,142.78
3565,1949,52,1,297.02,0.0754,115.34
3566,1950,20,2,98.88,0.0382,55.18
3567,1950,47,1,209.56,0.0553,89.54
3568,1950,38,1,110.92,0.087,48.05
3569,1951,8,1,53.48,0.1733,43.6
3570,1951,7,1,160.19,0.2092,103.55
3571,1952,46,1,133.92,0.0346,81.26
3572,1952,31,1,68.99,0.0905,39.52
3573,1952,1,1,139.5,0.1648,91.78
3574,1952,35,3,130.54,0.0884,79.44
3575,1953,23,1,92.37,0.1277,43.89
3576,1954,30,2,331.74,0.1738,145.7
3577,1954,47,1,209.56,0.2034,89.54
3578,1954,1,1,172.33,0.3424,91.78
3579,1954,46,1,165.44,0.1656,81.26
3580,1955,40,2,104.1,0.1289,53.25
3581,1955,21,1,154.26,0.1016,94.68
3582,1956,1,2,147.71,0.2684,91.78
3583,1956,3,1,52.16,0.1826,26.91
3584,1956,43,1,353.54,0.1601,182.69
3585,1956,7,1,169.61,0.1867,103.55
3586,1957,42,2,80.66,0.0909,37.56
3587,1957,11,1,295.18,0.0861,139.55
3588,1957,1,1,196.94,0.1385,91.78
3589,1958,1,1,196.94,0.2717,91.78
3590,1959,15,1,43.34,0.0815,22.05
3591,1959,32,1,244.69,0.0468,130.06
3592,1960,20,2,108.3,0.046,55.18
3593,1960,1,1,188.74,0.179,91.78
3594,1960,28,1,302.07,0.1007,142.78
3595,1960,31,1,93.34,0.1002,39.52
3596,1961,28,1,233.48,0.039,142.78
3597,1962,51,1,361.14,0.0702,201.19
3598,1962,8,1,62.92,0.0337,43.6
3599,1962,4,2,271.65,0.0486,160.15
3600,1963,49,2,143.75,0.1006,73.39
3601,1963,35,3,176.61,0.0971,79.44
3602,1963,1,1,188.74,0.1893,91.78
3603,1964,24,1,386.28,0.2031,217.31
3604,1964,8,1,53.48,0.1877,43.6
3605,1964,13,2,113.88,0.2068,77.45
3606,1964,29,1,122.95,0.2379,78.75
3607,1965,35,1,138.22,0.2265,79.44
3608,1965,6,2,68.37,0.1914,52.6
3609,1965,5,2,233.56,0.2034,185.65
3610,1965,26,1,309.42,0.2159,164.45
3611,1966,9,1,261.95,0.0409,108.49
3612,1966,8,1,72.36,0.093,43.6
3613,1966,32,1,312.66,0.0629,130.06
3614,1967,8,1,56.63,0.0331,43.6
3615,1967,17,1,185.69,0.1804,127.08
3616,1968,8,1,53.48,0.0735,43.6
3617,1968,1,1,139.5,0.215,91.78
3618,1968,11,1,209.09,0.0473,139.55
3619,1969,17,3,216.64,0.1982,127.08
3620,1969,36,1,130.51,0.0447,66.1
3621,1969,47,1,209.56,0.0689,89.54
3622,1970,12,1,489.38,0.044,209.52
3623,1970,9,2,239.17,0.094,108.49
3624,1970,3,1,60.85,0.0689,26.91
3625,1970,30,1,331.74,0.0579,145.7
3626,1971,11,1,295.18,0.103,139.55
3627,1972,27,2,192.75,0.1694,88.49
3628,1972,1,1,139.5,0.2722,91.78
3629,1972,17,1,175.37,0.2729,127.08
3630,1973,8,1,62.92,0.0953,43.6
3631,1973,38,1,105.64,0.0566,48.05
3632,1974,15,1,50.56,0.2163,22.05
3633,1975,15,2,55.38,0.1624,22.05
3634,1976,47,1,199.58,0.0509,89.54
3635,1976,6,2,75.96,0.0708,52.6
3636,1976,4,1,271.65,0.0767,160.15
3637,1977,5,1,233.56,0.2116,185.65
3638,1978,16,2,331.23,0.1927,150.82
3639,1979,1,1,147.71,0.1953,91.78
3640,1980,41,1,333.7,0.126,180.53
3641,1980,53,1,270.7,0.1476,152.79
3642,1981,13,1,154.07,0.1764,77.45
3643,1982,37,1,122.48,0.0678,61.9
3644,1982,16,1,317.42,0.0904,150.82
3645,1983,47,1,179.63,0.2046,89.54
3646,1983,6,1,68.37,0.1946,52.6
3647,1983,11,1,221.39,0.1694,139.55
3648,1984,36,1,124.29,0.2283,66.1
3649,1985,25,3,29.07,0.138,16.13
3650,1985,47,2,169.65,0.1075,89.54
3651,1985,44,1,191.7,0.1429,119.7
3652,1986,22,2,277.07,0.0901,88.13
3653,1987,16,1,234.62,0.2064,150.82
3654,1987,31,3,68.99,0.1825,39.52
3655,1987,46,1,133.92,0.2013,81.26
3656,1988,47,1,209.56,0.2269,89.54
3657,1988,5,2,272.49,0.1759,185.65
3658,1988,33,3,242.35,0.2147,122.16
3659,1989,5,1,220.58,0.1087,185.65
3660,1990,51,2,306.97,0.0727,201.19
3661,1990,5,1,220.58,0.0824,185.65
3662,1990,27,1,192.75,0.0579,88.49
3663,1991,33,3,242.35,0.0509,122.16
3664,1991,5,1,272.49,0.0833,185.65
3665,1992,29,1,144.65,0.0252,78.75
3666,1993,3,1,66.65,0.0681,26.91
3667,1993,5,2,298.44,0.0844,185.65
3668,1994,20,2,98.88,0.0713,55.18
3669,1994,11,1,258.28,0.1038,139.55
3670,1994,16,1,289.82,0.1051,150.82
3671,1995,45,1,61.99,0.0987,39.57
3672,1996,5,1,163.4,0.0403,185.65
3673,1996,30,2,198.93,0.0668,145.7
3674,1997,9,2,227.79,0.1036,108.49
3675,1998,4,1,171.04,0.2213,160.15
3676,1998,10,2,150.19,0.2216,120.42
3677,1998,47,2,125.66,0.2275,89.54
3678,1999,6,1,75.96,0.0571,52.6
3679,1999,42,1,67.22,0.109,37.56
3680,2000,6,2,64.57,0.0882,52.6
3681,2000,1,1,139.5,0.1389,91.78
3682,2001,14,1,192.33,0.043,105.23
3683,2001,5,2,272.49,0.0947,185.65
3684,2001,41,2,412.22,0.031,180.53
3685,2002,26,1,292.23,0.0865,164.45
3686,2002,5,1,220.58,0.0726,185.65
3687,2002,46,3,133.92,0.0564,81.26
3688,2003,21,1,179.97,0.0514,94.68
3689,2004,34,2,110.6,0.0668,37.12
3690,2004,31,1,97.39,0.0805,39.52
3691,2005,20,1,94.18,0.1092,55.18
3692,2005,28,2,262.67,0.064,142.78
3693,2006,46,1,165.44,0.1905,81.26
3694,2007,22,1,178.47,0.2207,88.13
3695,2007,36,2,92.07,0.1648,66.1
3696,2007,42,1,49.79,0.1919,37.56
3697,2007,6,2,56.27,0.1937,52.6
3698,2008,21,1,197.11,0.037,94.68
3699,2008,17,1,237.27,0.2163,127.08
3700,2009,45,1,61.99,0.0997,39.57
3701,2010,7,1,197.88,0.0761,103.55
3702,2011,22,1,252.98,0.2312,88.13
3703,2012,5,2,272.49,0.2148,185.65
3704,2012,48,1,209.59,0.2088,66.62
3705,2012,30,1,331.74,0.2157,145.7
3706,2013,25,1,30.78,0.0813,16.13
3707,2013,18,1,583.5,0.0809,173.9
3708,2013,51,2,325.02,0.08,201.19
3709,2014,32,1,231.1,0.2234,130.06
3710,2014,50,1,171.54,0.1905,118.05
3711,2014,27,1,192.75,0.1839,88.49
3712,2015,25,1,41.03,0.2292,16.13
3713,2016,1,1,139.5,0.2274,91.78
3714,2017,5,1,259.51,0.2124,185.65
3715,2017,52,1,258.28,0.2324,115.34
3716,2018,41,1,412.22,0.0748,180.53
3717,2018,49,2,131.25,0.0673,73.39
3718,2018,53,1,334.39,0.0408,152.79
3719,2018,17,1,216.64,0.1585,127.08
3720,2019,10,1,238.53,0.0789,120.42
3721,2020,16,2,276.02,0.0646,150.82
3722,2021,28,1,262.67,0.0361,142.78
3723,2021,17,2,206.32,0.1354,127.08
3724,2021,5,2,259.51,0.087,185.65
3725,2022,8,1,66.07,0.1408,43.6
3726,2022,5,1,272.49,0.1155,185.65
3727,2023,11,2,245.98,0.0978,139.55
3728,2023,35,1,153.58,0.0965,79.44
3729,2024,50,3,211.9,0.0551,118.05
3730,2025,6,2,91.16,0.0856,52.6
3731,2025,30,2,379.13,0.0549,145.7
3732,2025,25,1,41.03,0.0944,16.13
3733,2026,9,2,193.62,0.1038,108.49
3734,2027,5,1,233.56,0.0639,185.65
3735,2028,28,1,236.4,0.0495,142.78
3736,2028,22,2,216.84,0.0654,88.13
3737,2028,42,1,60.49,0.101,37.56
3738,2029,6,1,87.36,0.2003,52.6
3739,2029,19,3,584.14,0.168,137.57
3740,2030,7,1,169.61,0.0603,103.55
3741,2031,11,1,245.98,0.2221,139.55
3742,2032,8,1,66.07,0.0438,43.6
3743,2032,30,1,331.74,0.0609,145.7
3744,2032,29,1,151.89,0.066,78.75
3745,2032,17,1,216.64,0.1271,127.08
3746,2033,16,1,289.82,0.2389,150.82
3747,2033,40,1,121.45,0.1647,53.25
3748,2034,47,1,209.56,0.1738,89.54
3749,2034,32,1,285.47,0.1978,130.06
3750,2035,29,1,173.58,0.1011,78.75
3751,2035,12,1,559.29,0.088,209.52
3752,2035,8,1,75.51,0.0703,43.6
3753,2035,17,1,247.58,0.2141,127.08
3754,2036,28,1,315.2,0.2345,142.78
3755,2036,1,1,196.94,0.2844,91.78
3756,2037,47,1,169.65,0.1992,89.54
3757,2038,42,1,67.22,0.0715,37.56
3758,2039,5,1,259.51,0.0621,185.65
3759,2039,25,1,34.2,0.0905,16.13
3760,2040,13,1,160.77,0.0876,77.45
3761,2041,24,1,522.62,0.0862,217.31
3762,2042,22,2,216.84,0.058,88.13
3763,2043,11,1,245.98,0.1785,139.55
3764,2043,24,2,454.45,0.1746,217.31
3765,2044,12,3,310.72,0.0575,209.52
3766,2044,45,2,48.62,0.0826,39.57
3767,2045,49,1,112.5,0.0874,73.39
3768,2045,38,1,95.07,0.0389,48.05
3769,2046,45,1,83.87,0.0437,39.57
3770,2047,6,3,91.16,0.0967,52.6
3771,2047,5,1,311.41,0.0707,185.65
3772,2048,32,1,285.47,0.095,130.06
3773,2048,6,1,79.76,0.1168,52.6
3774,2049,24,1,454.45,0.2148,217.31
3775,2050,4,1,285.23,0.037,160.15
