pedido_id,cliente_id,data_pedido,canal_venda,uf,estado,regiao,vendedor_id,status_pedido
1010,526,2024-09-16,Marketplace,SP,São Paulo,Sudeste,3,Concluído
1011,538,2024-07-01,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Concluído
1012,139,2024-11-17,Marketplace,RS,Rio Grande do Sul,Sul,2,Concluído
1013,577,2025-06-03,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1014,421,2025-02-14,Site Próprio,ES,Espírito Santo,Sudeste,5,Concluído
1015,184,2025-11-10,Marketplace,SP,São Paulo,Sudeste,1,Concluído
1016,449,2024-10-16,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1017,234,2024-05-25,Site Próprio,MG,Minas Gerais,Sudeste,2,Concluído
1018,458,2025-05-15,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1019,176,2024-05-04,Site Próprio,GO,Goiás,Centro-Oeste,5,Concluído
1020,549,2025-04-20,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1021,82,2025-02-13,Marketplace,MG,Minas Gerais,Sudeste,6,Concluído
1022,27,2024-08-26,Marketplace,SP,São Paulo,Sudeste,5,Concluído
1023,586,2025-09-19,Site Próprio,RJ,Rio de Janeiro,Sudeste,6,Concluído
1024,571,2024-11-22,Site Próprio,SC,Santa Catarina,Sul,6,Concluído
1025,291,2025-12-11,Site Próprio,PE,Pernambuco,Nordeste,6,Cancelado
1026,174,2025-12-07,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,3,Concluído
1027,131,2025-01-18,Marketplace,BA,Bahia,Nordeste,4,Concluído
1028,80,2024-06-25,Site Próprio,CE,Ceará,Nordeste,5,Concluído
1029,167,2025-02-11,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1030,512,2024-12-08,Site Próprio,RJ,Rio de Janeiro,Sudeste,1,Concluído
1031,567,2025-12-15,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Concluído
1032,83,2024-06-07,Site Próprio,DF,Distrito Federal,Centro-Oeste,6,Concluído
1033,33,2025-07-14,Aplicativo,MG,Minas Gerais,Sudeste,2,Concluído
1034,105,2025-05-27,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,1,Concluído
1035,65,2025-10-21,Site Próprio,CE,Ceará,Nordeste,6,Concluído
1036,159,2025-11-11,Site Próprio,MG,Minas Gerais,Sudeste,1,Concluído
1037,104,2024-07-10,Marketplace,SP,São Paulo,Sudeste,3,Concluído
1038,427,2025-12-12,Site Próprio,PR,Paraná,Sul,6,Concluído
1039,488,2025-11-16,Aplicativo,RJ,Rio de Janeiro,Sudeste,4,Concluído
1040,336,2024-03-21,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1041,315,2025-09-22,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,1,Concluído
1042,258,2025-06-22,Marketplace,SP,São Paulo,Sudeste,5,Concluído
1043,177,2024-11-11,Marketplace,SP,São Paulo,Sudeste,2,Concluído
1044,494,2025-01-26,Site Próprio,MA,Maranhão,Nordeste,1,Concluído
1045,495,2025-05-06,Marketplace,PE,Pernambuco,Nordeste,2,Concluído
1046,460,2024-11-25,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1047,523,2025-08-08,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
1048,455,2025-03-20,Aplicativo,ES,Espírito Santo,Sudeste,1,Cancelado
1049,323,2025-04-14,Marketplace,MG,Minas Gerais,Sudeste,5,Concluído
1050,610,2025-07-19,Marketplace,SC,Santa Catarina,Sul,1,Concluído
1051,357,2025-03-24,Marketplace,SP,São Paulo,Sudeste,5,Concluído
1052,569,2024-08-26,Aplicativo,MG,Minas Gerais,Sudeste,3,Concluído
1053,603,2025-11-01,Aplicativo,RS,Rio Grande do Sul,Sul,3,Concluído
1054,229,2024-11-12,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,3,Concluído
1055,276,2025-02-01,Site Próprio,SC,Santa Catarina,Sul,4,Concluído
1056,117,2025-12-23,Marketplace,PE,Pernambuco,Nordeste,3,Concluído
1057,60,2025-12-06,Site Próprio,CE,Ceará,Nordeste,2,Concluído
1058,292,2025-06-16,Aplicativo,SP,São Paulo,Sudeste,3,Concluído
1059,511,2025-08-07,Marketplace,BA,Bahia,Nordeste,3,Concluído
1060,431,2025-09-07,Site Próprio,PR,Paraná,Sul,1,Concluído
1061,79,2025-03-07,Site Próprio,BA,Bahia,Nordeste,4,Concluído
1062,208,2024-11-09,Marketplace,PR,Paraná,Sul,2,Concluído
1063,92,2024-04-06,Marketplace,RS,Rio Grande do Sul,Sul,3,Concluído
1064,386,2024-07-16,Marketplace,RJ,Rio de Janeiro,Sudeste,5,Concluído
1065,487,2024-10-07,Site Próprio,PR,Paraná,Sul,6,Concluído
1066,364,2025-09-05,Aplicativo,GO,Goiás,Centro-Oeste,3,Concluído
1067,484,2024-11-14,Aplicativo,SP,São Paulo,Sudeste,3,Concluído
1068,301,2024-12-24,Marketplace,RS,Rio Grande do Sul,Sul,4,Concluído
1069,277,2024-11-10,Marketplace,RJ,Rio de Janeiro,Sudeste,3,Concluído
1070,454,2025-05-21,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1071,358,2025-09-12,Marketplace,DF,Distrito Federal,Centro-Oeste,2,Concluído
1072,21,2025-02-09,Site Próprio,CE,Ceará,Nordeste,5,Concluído
1073,620,2025-05-03,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1074,379,2025-11-24,Marketplace,PR,Paraná,Sul,2,Concluído
1075,300,2025-03-16,Site Próprio,BA,Bahia,Nordeste,5,Concluído
1076,222,2024-10-11,Marketplace,SP,São Paulo,Sudeste,1,Concluído
1077,244,2025-11-21,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1078,508,2025-05-18,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1079,571,2025-10-08,Site Próprio,SC,Santa Catarina,Sul,1,Cancelado
1080,392,2025-02-11,Marketplace,SP,São Paulo,Sudeste,5,Concluído
1081,530,2025-03-02,Site Próprio,SP,São Paulo,Sudeste,3,Cancelado
1082,243,2024-12-07,Marketplace,SP,São Paulo,Sudeste,2,Concluído
1083,650,2025-10-11,Site Próprio,CE,Ceará,Nordeste,3,Cancelado
1084,214,2024-05-15,Marketplace,PR,Paraná,Sul,1,Concluído
1085,614,2025-07-17,Marketplace,SP,São Paulo,Sudeste,4,Concluído
1086,500,2025-05-23,Site Próprio,MG,Minas Gerais,Sudeste,6,Concluído
1087,71,2025-11-17,Marketplace,SP,São Paulo,Sudeste,1,Concluído
1088,216,2024-09-23,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
1089,479,2024-11-21,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1090,211,2025-08-14,Site Próprio,ES,Espírito Santo,Sudeste,5,Concluído
1091,465,2025-07-22,Marketplace,RS,Rio Grande do Sul,Sul,1,Concluído
1092,344,2025-02-02,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1093,472,2025-08-01,Marketplace,SC,Santa Catarina,Sul,2,Concluído
1094,219,2024-12-01,Site Próprio,GO,Goiás,Centro-Oeste,6,Concluído
1095,625,2025-12-24,Aplicativo,MG,Minas Gerais,Sudeste,6,Cancelado
1096,545,2025-10-11,Site Próprio,SC,Santa Catarina,Sul,5,Concluído
1097,507,2024-09-23,Site Próprio,RJ,Rio de Janeiro,Sudeste,3,Concluído
1098,32,2024-12-10,Marketplace,CE,Ceará,Nordeste,2,Concluído
1099,461,2025-09-25,Site Próprio,MG,Minas Gerais,Sudeste,4,Concluído
1100,580,2024-04-27,Marketplace,RS,Rio Grande do Sul,Sul,6,Concluído
1101,452,2024-12-18,Marketplace,MT,Mato Grosso,Centro-Oeste,1,Concluído
1102,586,2025-12-07,Marketplace,RJ,Rio de Janeiro,Sudeste,5,Concluído
1103,461,2025-06-14,Marketplace,MG,Minas Gerais,Sudeste,3,Concluído
1104,96,2024-11-07,Site Próprio,PE,Pernambuco,Nordeste,2,Concluído
1105,468,2025-09-05,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1106,59,2025-04-11,Site Próprio,SP,São Paulo,Sudeste,4,Cancelado
1107,139,2024-10-18,Marketplace,RS,Rio Grande do Sul,Sul,1,Concluído
1108,377,2025-06-02,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1109,67,2025-01-27,Site Próprio,MG,Minas Gerais,Sudeste,1,Concluído
1110,86,2025-08-07,Marketplace,RS,Rio Grande do Sul,Sul,4,Concluído
1111,293,2025-11-19,Marketplace,PR,Paraná,Sul,3,Concluído
1112,220,2024-11-15,Marketplace,RS,Rio Grande do Sul,Sul,3,Concluído
1113,538,2025-06-11,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Concluído
1114,361,2025-10-24,Marketplace,SP,São Paulo,Sudeste,6,Concluído
1115,245,2025-08-17,Site Próprio,CE,Ceará,Nordeste,3,Concluído
1116,642,2025-12-10,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Concluído
1117,32,2024-11-23,Marketplace,CE,Ceará,Nordeste,3,Concluído
1118,461,2025-08-27,Aplicativo,MG,Minas Gerais,Sudeste,2,Concluído
1119,21,2025-11-16,Aplicativo,CE,Ceará,Nordeste,4,Concluído
1120,319,2024-12-01,Site Próprio,MG,Minas Gerais,Sudeste,3,Concluído
1121,377,2024-07-16,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
1122,251,2025-12-07,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Concluído
1123,586,2025-11-05,Site Próprio,RJ,Rio de Janeiro,Sudeste,1,Concluído
1124,358,2024-10-15,Marketplace,DF,Distrito Federal,Centro-Oeste,6,Concluído
1125,75,2025-04-01,Marketplace,PR,Paraná,Sul,5,Concluído
1126,467,2025-02-13,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
1127,441,2025-06-17,Marketplace,RJ,Rio de Janeiro,Sudeste,5,Concluído
1128,521,2025-11-15,Marketplace,SP,São Paulo,Sudeste,2,Concluído
1129,347,2024-08-27,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,4,Concluído
1130,323,2024-12-01,Site Próprio,MG,Minas Gerais,Sudeste,5,Concluído
1131,649,2025-11-14,Marketplace,PR,Paraná,Sul,2,Concluído
1132,599,2025-02-07,Marketplace,SC,Santa Catarina,Sul,1,Concluído
1133,295,2025-10-16,Aplicativo,BA,Bahia,Nordeste,3,Concluído
1134,327,2025-10-15,Marketplace,RJ,Rio de Janeiro,Sudeste,6,Concluído
1135,360,2025-05-22,Site Próprio,CE,Ceará,Nordeste,4,Concluído
1136,558,2025-12-26,Marketplace,PA,Pará,Norte,2,Concluído
1137,180,2024-09-08,Marketplace,SP,São Paulo,Sudeste,6,Concluído
1138,514,2024-11-24,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,1,Concluído
1139,626,2024-11-27,Site Próprio,RS,Rio Grande do Sul,Sul,1,Concluído
1140,187,2024-07-21,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,3,Concluído
1141,370,2024-11-27,Site Próprio,RJ,Rio de Janeiro,Sudeste,6,Concluído
1142,597,2024-12-11,Aplicativo,SP,São Paulo,Sudeste,3,Concluído
1143,168,2024-12-11,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1144,608,2024-06-15,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1145,463,2025-11-25,Marketplace,RJ,Rio de Janeiro,Sudeste,5,Concluído
1146,568,2025-12-26,Site Próprio,BA,Bahia,Nordeste,1,Concluído
1147,365,2025-12-25,Aplicativo,RJ,Rio de Janeiro,Sudeste,3,Cancelado
1148,526,2025-11-18,Marketplace,SP,São Paulo,Sudeste,3,Concluído
1149,138,2025-05-17,Marketplace,MG,Minas Gerais,Sudeste,5,Cancelado
1150,335,2025-11-16,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1151,289,2025-12-13,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,1,Concluído
1152,319,2025-11-04,Marketplace,MG,Minas Gerais,Sudeste,3,Concluído
1153,320,2025-11-24,Marketplace,SP,São Paulo,Sudeste,4,Concluído
1154,311,2025-03-09,Aplicativo,SP,São Paulo,Sudeste,1,Cancelado
1155,391,2025-01-15,Site Próprio,RJ,Rio de Janeiro,Sudeste,3,Concluído
1156,190,2025-02-24,Site Próprio,SP,São Paulo,Sudeste,5,Cancelado
1157,158,2025-11-24,Marketplace,PR,Paraná,Sul,6,Concluído
1158,237,2025-12-12,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1159,4,2024-05-22,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1160,299,2025-11-22,Site Próprio,BA,Bahia,Nordeste,5,Cancelado
1161,377,2025-04-14,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1162,283,2025-12-13,Site Próprio,PR,Paraná,Sul,1,Concluído
1163,303,2024-05-14,Marketplace,SC,Santa Catarina,Sul,3,Concluído
1164,73,2025-02-08,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1165,207,2025-02-03,Site Próprio,SC,Santa Catarina,Sul,6,Concluído
1166,596,2025-09-07,Site Próprio,BA,Bahia,Nordeste,4,Concluído
1167,127,2024-12-15,Marketplace,SP,São Paulo,Sudeste,3,Concluído
1168,390,2025-01-16,Marketplace,SP,São Paulo,Sudeste,2,Concluído
1169,47,2025-01-05,Marketplace,SP,São Paulo,Sudeste,4,Concluído
1170,471,2025-10-09,Marketplace,RJ,Rio de Janeiro,Sudeste,1,Concluído
1171,100,2025-07-27,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1172,479,2025-04-10,Aplicativo,SP,São Paulo,Sudeste,2,Concluído
1173,133,2024-12-17,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
1174,540,2025-04-15,Site Próprio,PR,Paraná,Sul,4,Concluído
1175,177,2024-09-21,Marketplace,SP,São Paulo,Sudeste,4,Concluído
1176,208,2025-11-24,Aplicativo,PR,Paraná,Sul,2,Concluído
1177,406,2025-11-20,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1178,160,2024-09-06,Marketplace,MG,Minas Gerais,Sudeste,3,Concluído
1179,289,2024-12-16,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,4,Concluído
1180,563,2024-10-18,Marketplace,SP,São Paulo,Sudeste,4,Concluído
1181,475,2024-11-09,Aplicativo,RJ,Rio de Janeiro,Sudeste,2,Concluído
1182,487,2024-06-22,Marketplace,PR,Paraná,Sul,2,Concluído
1183,485,2025-09-23,Aplicativo,RS,Rio Grande do Sul,Sul,4,Concluído
1184,368,2024-04-02,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1185,124,2024-10-08,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1186,124,2025-11-08,Marketplace,SP,São Paulo,Sudeste,1,Concluído
1187,105,2025-10-26,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,4,Concluído
1188,461,2024-11-23,Marketplace,MG,Minas Gerais,Sudeste,1,Concluído
1189,579,2025-05-02,Marketplace,SP,São Paulo,Sudeste,3,Concluído
1190,363,2025-05-05,Site Próprio,RS,Rio Grande do Sul,Sul,2,Concluído
1191,641,2024-08-21,Marketplace,BA,Bahia,Nordeste,2,Concluído
1192,253,2024-03-08,Aplicativo,RJ,Rio de Janeiro,Sudeste,1,Concluído
1193,298,2024-11-27,Marketplace,CE,Ceará,Nordeste,4,Concluído
1194,437,2025-03-22,Aplicativo,RJ,Rio de Janeiro,Sudeste,3,Concluído
1195,434,2025-05-15,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
1196,184,2025-10-23,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1197,118,2024-12-12,Marketplace,RS,Rio Grande do Sul,Sul,2,Concluído
1198,395,2025-06-02,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Concluído
1199,165,2024-12-09,Marketplace,MG,Minas Gerais,Sudeste,6,Concluído
1200,287,2025-04-10,Site Próprio,MG,Minas Gerais,Sudeste,4,Concluído
1201,276,2024-05-21,Marketplace,SC,Santa Catarina,Sul,1,Concluído
1202,51,2024-10-14,Marketplace,SP,São Paulo,Sudeste,3,Concluído
1203,230,2025-12-19,Marketplace,SP,São Paulo,Sudeste,4,Concluído
1204,288,2025-04-05,Marketplace,PR,Paraná,Sul,4,Cancelado
1205,606,2025-12-26,Site Próprio,SP,São Paulo,Sudeste,4,Cancelado
1206,613,2024-05-07,Site Próprio,PR,Paraná,Sul,5,Concluído
1207,369,2024-12-06,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
1208,260,2024-11-22,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
1209,278,2025-12-08,Site Próprio,BA,Bahia,Nordeste,3,Concluído
1210,519,2025-09-08,Aplicativo,RJ,Rio de Janeiro,Sudeste,3,Concluído
1211,106,2024-11-13,Site Próprio,MG,Minas Gerais,Sudeste,6,Concluído
1212,92,2025-11-21,Site Próprio,RS,Rio Grande do Sul,Sul,3,Concluído
1213,583,2025-08-17,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1214,548,2024-04-16,Site Próprio,MT,Mato Grosso,Centro-Oeste,3,Concluído
1215,253,2024-12-16,Marketplace,RJ,Rio de Janeiro,Sudeste,3,Concluído
1216,190,2025-12-19,Marketplace,SP,São Paulo,Sudeste,2,Concluído
1217,3,2025-09-19,Marketplace,PE,Pernambuco,Nordeste,5,Concluído
1218,365,2025-04-20,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Concluído
1219,296,2024-11-22,Marketplace,DF,Distrito Federal,Centro-Oeste,6,Concluído
1220,631,2025-11-15,Aplicativo,SP,São Paulo,Sudeste,3,Concluído
1221,411,2025-12-19,Site Próprio,RJ,Rio de Janeiro,Sudeste,3,Concluído
1222,611,2025-07-26,Site Próprio,SC,Santa Catarina,Sul,2,Concluído
1223,73,2024-11-22,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
1224,301,2024-07-09,Site Próprio,RS,Rio Grande do Sul,Sul,6,Concluído
1225,77,2024-03-01,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1226,589,2025-12-11,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
1227,352,2024-08-22,Aplicativo,SP,São Paulo,Sudeste,2,Concluído
1228,572,2024-01-22,Marketplace,MG,Minas Gerais,Sudeste,1,Concluído
1229,134,2024-10-18,Marketplace,SC,Santa Catarina,Sul,2,Concluído
1230,308,2024-11-26,Marketplace,BA,Bahia,Nordeste,6,Concluído
1231,107,2025-11-23,Marketplace,MG,Minas Gerais,Sudeste,2,Concluído
1232,612,2025-06-06,Site Próprio,RS,Rio Grande do Sul,Sul,1,Concluído
1233,312,2025-01-18,Marketplace,RS,Rio Grande do Sul,Sul,5,Concluído
1234,132,2025-08-03,Aplicativo,MG,Minas Gerais,Sudeste,6,Concluído
1235,213,2025-12-05,Marketplace,CE,Ceará,Nordeste,4,Concluído
1236,497,2024-07-16,Aplicativo,PE,Pernambuco,Nordeste,2,Concluído
1237,440,2025-11-27,Site Próprio,BA,Bahia,Nordeste,3,Concluído
1238,577,2025-11-01,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
1239,139,2025-07-26,Site Próprio,RS,Rio Grande do Sul,Sul,4,Concluído
1240,463,2025-06-27,Aplicativo,RJ,Rio de Janeiro,Sudeste,6,Concluído
1241,214,2024-10-11,Site Próprio,PR,Paraná,Sul,6,Concluído
1242,177,2025-02-14,Aplicativo,SP,São Paulo,Sudeste,4,Concluído
1243,298,2024-11-10,Marketplace,CE,Ceará,Nordeste,2,Concluído
1244,464,2025-07-10,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
1245,23,2025-04-18,Marketplace,SP,São Paulo,Sudeste,2,Concluído
1246,515,2025-07-24,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Concluído
1247,45,2025-09-16,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1248,200,2024-05-05,Marketplace,RS,Rio Grande do Sul,Sul,2,Concluído
1249,636,2025-04-01,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1250,636,2025-12-06,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1251,427,2025-05-09,Site Próprio,PR,Paraná,Sul,4,Cancelado
1252,376,2025-11-16,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1253,406,2024-12-26,Aplicativo,SP,São Paulo,Sudeste,6,Concluído
1254,95,2025-12-04,Site Próprio,AM,Amazonas,Norte,1,Concluído
1255,111,2025-09-20,Site Próprio,DF,Distrito Federal,Centro-Oeste,2,Concluído
1256,511,2024-04-26,Site Próprio,BA,Bahia,Nordeste,4,Concluído
1257,531,2025-06-17,Marketplace,SP,São Paulo,Sudeste,3,Concluído
1258,375,2025-09-08,Site Próprio,PR,Paraná,Sul,1,Concluído
1259,611,2025-12-13,Site Próprio,SC,Santa Catarina,Sul,4,Concluído
1260,271,2024-04-23,Marketplace,RJ,Rio de Janeiro,Sudeste,6,Concluído
1261,422,2024-06-09,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
1262,620,2025-11-26,Aplicativo,SP,São Paulo,Sudeste,5,Concluído
1263,418,2025-12-26,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
1264,232,2025-11-09,Marketplace,SP,São Paulo,Sudeste,2,Concluído
1265,268,2025-07-03,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
1266,203,2025-12-03,Site Próprio,MG,Minas Gerais,Sudeste,6,Concluído
1267,590,2025-03-21,Marketplace,RS,Rio Grande do Sul,Sul,1,Concluído
1268,111,2024-05-16,Site Próprio,DF,Distrito Federal,Centro-Oeste,5,Concluído
1269,55,2025-09-25,Site Próprio,SC,Santa Catarina,Sul,6,Concluído
1270,569,2025-05-04,Site Próprio,MG,Minas Gerais,Sudeste,5,Concluído
1271,545,2025-12-07,Site Próprio,SC,Santa Catarina,Sul,6,Cancelado
1272,635,2025-06-21,Marketplace,MG,Minas Gerais,Sudeste,6,Concluído
1273,132,2024-11-04,Marketplace,MG,Minas Gerais,Sudeste,2,Concluído
1274,603,2024-04-14,Marketplace,RS,Rio Grande do Sul,Sul,4,Concluído
1275,322,2025-11-01,Site Próprio,CE,Ceará,Nordeste,1,Concluído
1276,232,2025-06-21,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1277,221,2025-08-18,Marketplace,SP,São Paulo,Sudeste,1,Cancelado
1278,508,2025-08-18,Marketplace,SP,São Paulo,Sudeste,2,Concluído
1279,497,2025-06-06,Site Próprio,PE,Pernambuco,Nordeste,6,Concluído
1280,405,2024-04-11,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1281,329,2025-11-02,Marketplace,MG,Minas Gerais,Sudeste,5,Concluído
1282,229,2024-09-25,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,5,Cancelado
1283,218,2025-05-08,Marketplace,AM,Amazonas,Norte,1,Concluído
1284,640,2025-11-16,Aplicativo,SP,São Paulo,Sudeste,1,Concluído
1285,360,2024-04-22,Marketplace,CE,Ceará,Nordeste,1,Concluído
1286,202,2025-08-16,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1287,72,2025-04-05,Marketplace,SP,São Paulo,Sudeste,4,Cancelado
1288,322,2025-04-17,Site Próprio,CE,Ceará,Nordeste,4,Concluído
1289,491,2025-08-04,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
1290,346,2024-04-04,Marketplace,SP,São Paulo,Sudeste,5,Concluído
1291,650,2024-10-17,Marketplace,CE,Ceará,Nordeste,1,Concluído
1292,315,2025-11-08,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,5,Concluído
1293,642,2025-09-07,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
1294,358,2024-10-22,Site Próprio,DF,Distrito Federal,Centro-Oeste,5,Concluído
1295,508,2024-07-14,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1296,461,2024-11-01,Site Próprio,MG,Minas Gerais,Sudeste,2,Concluído
1297,386,2024-08-20,Site Próprio,RJ,Rio de Janeiro,Sudeste,1,Concluído
1298,165,2025-07-01,Site Próprio,MG,Minas Gerais,Sudeste,3,Concluído
1299,469,2024-07-12,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1300,200,2025-10-10,Site Próprio,RS,Rio Grande do Sul,Sul,6,Cancelado
1301,44,2025-09-03,Marketplace,SP,São Paulo,Sudeste,5,Concluído
1302,555,2025-05-16,Aplicativo,SP,São Paulo,Sudeste,1,Concluído
1303,221,2025-02-14,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1304,345,2025-12-17,Marketplace,MG,Minas Gerais,Sudeste,2,Concluído
1305,336,2025-12-16,Marketplace,SP,São Paulo,Sudeste,6,Concluído
1306,291,2025-11-07,Aplicativo,PE,Pernambuco,Nordeste,5,Concluído
1307,616,2024-05-13,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1308,311,2024-11-11,Aplicativo,SP,São Paulo,Sudeste,4,Concluído
1309,240,2025-12-18,Aplicativo,SC,Santa Catarina,Sul,4,Concluído
1310,582,2025-10-19,Marketplace,BA,Bahia,Nordeste,3,Concluído
1311,276,2025-11-14,Site Próprio,SC,Santa Catarina,Sul,6,Concluído
1312,248,2025-12-10,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
1313,296,2025-05-19,Site Próprio,DF,Distrito Federal,Centro-Oeste,5,Concluído
1314,182,2024-10-14,Site Próprio,SP,São Paulo,Sudeste,3,Cancelado
1315,250,2025-07-15,Marketplace,PE,Pernambuco,Nordeste,4,Concluído
1316,280,2024-12-14,Marketplace,GO,Goiás,Centro-Oeste,2,Concluído
1317,378,2024-10-14,Aplicativo,RJ,Rio de Janeiro,Sudeste,5,Concluído
1318,536,2025-05-11,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
1319,203,2025-07-23,Marketplace,MG,Minas Gerais,Sudeste,6,Concluído
1320,321,2025-12-17,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1321,77,2024-10-18,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1322,77,2025-07-02,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1323,124,2025-01-17,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
1324,463,2024-11-27,Aplicativo,RJ,Rio de Janeiro,Sudeste,3,Concluído
1325,260,2025-06-03,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1326,310,2024-09-22,Marketplace,RS,Rio Grande do Sul,Sul,2,Concluído
1327,235,2025-09-12,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Concluído
1328,604,2025-03-18,Marketplace,SP,São Paulo,Sudeste,3,Concluído
1329,511,2024-04-23,Site Próprio,BA,Bahia,Nordeste,6,Concluído
