pedido_id,item_id,cliente_id,produto_id,data_pedido,UF_Sigla,canal_venda,vendedor_id,quantidade,preco_unitario,desconto_percentual,custo_unitario,status_pedido
2243,4135,572,44,2025-11-06,MG,Marketplace,6,1,270.64,0.0588,119.7,Cancelado
2364,4352,274,25,2025-08-15,RJ,Site Próprio,2,3,34.2,0.133,16.13,Concluído
2168,3996,359,40,2024-08-23,SP,Site Próprio,3,1,115.67,0.1827,53.25,Concluído
31,63,564,7,2025-11-23,DF,Site Próprio,1,1,139.6,0.0651,103.55,Concluído
1867,3422,630,17,2025-11-23,SP,Marketplace,1,1,160.47,0.2805,127.08,Concluído
79,158,283,20,2025-09-03,PR,Marketplace,4,2,73.25,0.0517,55.18,Concluído
238,439,597,18,2025-10-07,SP,Site Próprio,4,1,432.22,0.1674,173.9,Concluído
629,1137,109,49,2025-05-19,RS,Site Próprio,6,2,92.59,0.0356,73.39,Concluído
809,1465,92,17,2024-06-23,RS,Aplicativo,6,1,175.37,0.2113,127.08,Concluído
1223,2209,73,35,2024-11-22,SP,Site Próprio,2,1,184.29,0.2116,79.44,Concluído
1959,3590,455,15,2025-08-24,ES,Site Próprio,5,1,43.34,,22.05,Concluído
1990,3660,211,51,2025-07-01,ES,Marketplace,1,2,306.97,0.0727,201.19,Cancelado
1759,3210,635,10,2024-12-22,MG,Site Próprio,5,1,250.46,0.1042,120.42,Concluído
2088,3847,347,39,2025-10-27,MS,Site Próprio,1,1,546.5,0.1089,144.85,Concluído
2210,4075,237,17,2025-03-14,SP,Site Próprio,1,1,247.58,0.2531,127.08,Concluído
1187,2135,105,40,2025-10-26,MS,Site Próprio,4,1,98.32,0.0313,53.25,Concluído
1893,3470,556,40,2024-05-03,RS,Site Próprio,1,1,115.67,0.1015,53.25,Concluído
1569,2840,257,7,2025-11-27,MG,Marketplace,4,2,188.46,0.0883,103.55,Concluído
1153,2076,320,37,2025-11-24,SP,Marketplace,4,1,94.67,0.2317,61.9,Concluído
2018,3716,461,41,2025-02-19,MG,Site Próprio,5,1,412.22,0.0748,180.53,Concluído
1181,2124,475,5,2024-11-09,RJ,Aplicativo,2,2,192.23,0.1402,185.65,Concluído
2263,4175,165,13,2025-06-06,MG,Marketplace,3,1,133.97,0.1061,77.45,Concluído
959,1730,136,26,2025-03-17,SP,Site Próprio,3,1,254.67,0.1746,164.45,Concluído
72,141,467,46,2025-08-21,RJ,Marketplace,3,1,122.55,0.0983,81.26,Concluído
1547,2799,428,38,2024-11-27,MS,Marketplace,6,1,89.79,0.1019,48.05,Concluído
1654,3006,454,50,2025-10-11,SP,Site Próprio,5,1,232.08,0.1647,118.05,Concluído
1654,3004,454,38,2025-10-11,SP,Site Próprio,5,1,121.48,0.1665,48.05,Concluído
1265,2291,268,5,2025-07-03,SP,Site Próprio,2,1,259.51,0.23,185.65,Concluído
1838,3363,380,22,2025-10-13,SP,Aplicativo,4,2,204.79,0.2106,88.13,Concluído
941,1701,270,37,2024-10-20,SC,Site Próprio,5,3,90.53,0.0602,61.9,Concluído
582,1055,406,12,2024-10-18,SP,Site Próprio,3,1,414.29,0.2268,209.52,Concluído
1024,1846,571,5,2024-11-22,SC,Site Próprio,6,1,272.49,0.0706,185.65,Concluído
1669,3033,85,50,2025-11-02,MT,Site Próprio,4,2,232.08,0.052,118.05,Concluído
2474,4559,368,17,2025-11-18,SP,Site Próprio,3,1,216.64,0.3164,127.08,Concluído
2082,3831,352,23,2025-03-04,SP,Aplicativo,6,1,80.83,0.2982,43.89,Concluído
1672,3039,494,6,2025-11-10,MA,Marketplace,4,2,87.36,0.0703,52.6,Concluído
2550,4696,204,37,2024-08-24,SP,Site Próprio,6,1,111.83,0.2163,61.9,Concluído
1168,2100,390,50,2025-01-16,SP,Marketplace,2,1,211.9,0.2217,118.05,Concluído
53,110,315,23,2024-09-10,MS,Site Próprio,2,1,68.42,0.1862,43.89,Concluído
2126,3915,636,33,2024-08-04,SP,Site Próprio,1,1,242.35,0.1778,122.16,Concluído
2348,4330,478,4,2025-01-12,PR,Aplicativo,2,1,312.39,0.0538,160.15,Concluído
1570,2841,55,18,2025-09-14,SC,Aplicativo,1,1,648.34,0.0537,173.9,Concluído
823,1494,28,6,2024-06-22,ES,Site Próprio,4,3,87.36,0.0955,52.6,Cancelado
384,690,489,31,2025-11-11,MT,Site Próprio,4,1,68.99,0.074,39.52,Concluído
948,1709,541,29,2024-05-15,PE,Marketplace,1,1,91.08,0.0875,78.75,Concluído
671,1210,349,5,2025-09-06,SP,Marketplace,1,1,233.56,0.2376,185.65,Concluído
1546,2798,585,1,2025-06-09,DF,Site Próprio,1,1,188.74,0.1328,91.78,Concluído
2132,3927,296,8,2025-08-01,DF,Site Próprio,2,1,62.92,0.0449,43.6,Concluído
362,653,644,26,2025-09-20,PE,Site Próprio,3,1,229.2,0.0486,164.45,Concluído
1840,3372,487,51,2025-10-04,PR,Marketplace,1,1,361.14,0.0424,201.19,Concluído
2435,4486,322,5,2024-08-20,CE,Aplicativo,4,1,272.49,0.0785,185.65,Concluído
326,591,233,35,2025-11-27,SP,Marketplace,3,2,96.7,0.2094,79.44,Concluído
1725,3144,68,5,2024-11-09,RJ,Site Próprio,3,2,259.51,0.1278,185.65,Concluído
1179,2119,289,39,2024-12-16,MS,Marketplace,4,1,598.55,0.0455,144.85,Concluído
494,896,540,27,2025-12-05,PR,Site Próprio,3,1,204.08,0.0651,88.49,Concluído
1698,3091,428,35,2025-07-14,MS,Marketplace,2,2,130.54,0.0943,79.44,Concluído
1813,3316,416,31,2025-01-15,PR,Site Próprio,5,1,73.05,0.0511,39.52,Concluído
2350,4333,360,6,2024-12-08,CE,Marketplace,4,1,68.37,0.0716,52.6,Concluído
63,128,471,5,2025-12-04,RJ,Marketplace,3,2,192.23,0.1432,185.65,Concluído
58,118,125,4,2024-09-11,MA,Site Próprio,3,2,231.4,0.0529,160.15,Concluído
980,1764,591,50,2025-12-24,SP,Site Próprio,1,2,149.49,0.2129,118.05,Concluído
650,1167,635,5,2025-07-11,MG,Marketplace,5,1,272.49,0.0392,185.65,Concluído
870,1579,485,3,2024-06-17,RS,Site Próprio,2,1,57.96,0.0743,26.91,Cancelado
280,515,421,35,2025-06-03,ES,Marketplace,1,1,102.38,0.1099,79.44,Concluído
792,1439,585,9,2025-12-09,DF,Marketplace,3,1,261.95,,108.49,Concluído
2407,4430,396,24,2025-11-09,SC,Marketplace,3,1,409.01,0.109,217.31,Concluído
1159,2087,4,6,2024-05-22,SP,Site Próprio,3,1,75.96,0.203,52.6,Concluído
2199,4052,318,41,2025-08-03,PE,Site Próprio,2,1,333.7,0.0883,180.53,Concluído
1347,2442,65,29,2025-06-20,CE,Marketplace,5,1,144.65,0.086,78.75,Concluído
2171,4000,592,5,2025-11-15,MG,Marketplace,3,1,259.51,0.0859,185.65,Concluído
14,31,294,33,2025-07-19,SP,Aplicativo,6,2,153.87,,122.16,Concluído
2515,4640,75,31,2025-12-18,PR,Site Próprio,4,1,81.16,0.0605,39.52,Concluído
1688,3067,488,31,2025-08-09,RJ,Site Próprio,5,3,68.99,0.1355,39.52,Concluído
2054,3782,104,42,2024-09-18,SP,Site Próprio,5,1,77.3,0.1784,37.56,Concluído
1189,2139,579,21,2025-05-02,SP,Marketplace,3,1,171.4,0.1662,94.68,Concluído
1364,2472,461,17,2025-12-27,MG,Site Próprio,1,1,216.64,0.1609,127.08,Concluído
1742,3177,229,49,2024-06-24,MS,Site Próprio,3,2,106.25,0.0344,73.39,Concluído
711,1282,125,5,2025-06-27,MA,Site Próprio,6,1,298.44,0.0571,185.65,Concluído
246,451,113,45,2025-05-24,SP,Site Próprio,4,1,54.02,0.2313,39.57,Concluído
2504,4619,255,25,2025-05-09,RJ,Site Próprio,4,2,41.03,0.0924,16.13,Concluído
675,1217,396,20,2025-07-27,SC,Site Próprio,6,3,84.76,0.1011,55.18,Concluído
2175,4010,526,40,2024-09-20,SP,Aplicativo,2,3,138.8,0.2148,53.25,Concluído
984,1770,542,4,2024-12-10,RJ,Marketplace,2,1,271.65,,160.15,Concluído
620,1120,477,24,2024-11-17,RJ,Site Próprio,5,2,409.01,0.124,217.31,Concluído
172,325,151,17,2025-11-16,PR,Marketplace,6,1,129.91,0.1938,127.08,Concluído
1515,2750,621,21,2024-11-04,PR,Site Próprio,2,1,146.0,0.1012,94.68,Concluído
456,824,218,35,2025-06-08,AM,Marketplace,6,2,119.45,0.0851,79.44,Concluído
2190,4038,138,25,2025-10-26,MG,Marketplace,5,2,35.91,0.093,16.13,Concluído
248,457,555,6,2025-12-19,SP,Marketplace,2,1,56.27,0.1952,52.6,Concluído
500,905,105,31,2025-02-01,MS,Site Próprio,3,1,51.1,0.0544,39.52,Concluído
1467,2672,361,12,2024-11-18,SP,Marketplace,6,2,559.29,0.196,209.52,Concluído
151,290,402,30,2024-04-22,RS,Site Próprio,4,3,234.03,0.0884,145.7,Concluído
1294,2347,358,9,2024-10-22,DF,Site Próprio,5,3,193.62,0.0661,108.49,Concluído
1066,1922,364,32,2025-09-05,GO,Aplicativo,3,1,271.88,0.0424,130.06,Concluído
611,1107,94,1,2024-04-12,PR,Site Próprio,3,1,103.33,0.121,91.78,Concluído
581,1053,317,40,2025-10-22,SC,Site Próprio,3,1,89.96,0.0647,53.25,Concluído
1382,2503,551,46,2024-10-09,SP,Site Próprio,2,1,157.56,0.1988,81.26,Concluído
895,1628,190,5,2025-06-10,SP,Site Próprio,1,1,272.49,0.1946,185.65,Concluído
2013,3708,328,51,2025-07-12,PE,Marketplace,5,2,325.02,0.08,201.19,Concluído
2077,3820,395,38,2025-05-19,RJ,Marketplace,4,2,126.77,0.1173,48.05,Concluído
1071,1931,358,6,2025-09-12,DF,Marketplace,2,1,64.57,0.069,52.6,Concluído
1377,2493,263,16,2025-10-12,SP,Site Próprio,6,1,234.62,0.2272,150.82,Concluído
2416,4447,214,5,2025-05-03,PR,Site Próprio,6,2,298.44,,185.65,Concluído
69,137,445,8,2025-07-15,RJ,Site Próprio,6,1,39.62,0.1398,43.6,Concluído
1409,2563,50,5,2025-12-05,MG,Site Próprio,1,1,173.01,0.0615,185.65,Cancelado
849,1543,128,33,2025-01-11,MT,Site Próprio,1,1,230.81,0.07,122.16,Concluído
2044,3766,510,45,2025-12-09,GO,Site Próprio,4,2,48.62,0.0826,39.57,Concluído
1554,2812,615,5,2025-06-27,SP,Site Próprio,3,2,311.41,0.2396,185.65,Concluído
444,802,410,20,2024-03-06,BA,Site Próprio,1,2,59.3,0.0507,55.18,Concluído
1714,3124,20,25,2024-11-22,SP,Marketplace,1,1,35.91,0.1982,16.13,Concluído
1468,2677,18,16,2025-06-06,MG,Site Próprio,3,2,214.68,0.0788,150.82,Cancelado
473,853,386,8,2024-05-10,RJ,Site Próprio,1,2,46.61,0.0879,43.6,Concluído
292,533,601,44,2025-11-10,BA,Site Próprio,5,1,142.0,0.0481,119.7,Concluído
1419,2583,236,42,2025-04-22,RJ,Aplicativo,2,1,49.79,0.1211,37.56,Cancelado
1590,2889,411,15,2025-08-12,RJ,Site Próprio,5,2,40.93,0.0837,22.05,Concluído
1067,1926,484,25,2024-11-14,SP,Aplicativo,3,2,34.2,0.1705,16.13,Concluído
2051,3778,298,1,2025-04-09,CE,Site Próprio,6,1,164.12,0.2184,91.78,Concluído
547,992,125,20,2024-11-15,MA,Site Próprio,2,1,108.3,0.062,55.18,Concluído
2075,3814,77,38,2025-02-24,SP,Site Próprio,5,1,110.92,0.1629,48.05,Concluído
969,1746,245,20,2025-10-11,CE,Marketplace,4,1,98.88,0.0651,55.18,Concluído
333,604,268,19,2025-09-19,SP,Site Próprio,4,2,376.26,0.2101,137.57,Concluído
296,540,364,31,2025-10-21,GO,Site Próprio,6,1,60.12,0.0601,39.52,Concluído
1701,3095,508,37,2024-10-01,SP,Site Próprio,6,2,122.48,0.1722,61.9,Concluído
2147,3951,497,46,2024-09-03,PE,Site Próprio,5,1,165.44,0.1021,81.26,Concluído
1121,2023,377,5,2024-07-16,SP,Site Próprio,1,1,220.58,0.183,185.65,Concluído
902,1641,383,35,2025-11-27,CE,Marketplace,2,1,161.25,0.0454,79.44,Concluído
1793,3278,80,37,2024-09-16,CE,Site Próprio,1,1,95.85,0.0834,61.9,Concluído
16,35,420,45,2024-12-09,SP,Marketplace,3,1,45.92,0.2027,39.57,Concluído
1208,2174,260,38,2024-11-22,SP,Site Próprio,1,1,126.77,0.2208,48.05,Concluído
1763,3218,107,45,2025-04-23,MG,Marketplace,5,2,83.87,,39.57,Concluído
995,1791,216,36,2024-05-11,RJ,Marketplace,2,2,130.51,0.0887,66.1,Concluído
411,744,403,23,2025-11-26,SP,Marketplace,5,1,80.83,0.3251,43.89,Concluído
2260,4168,22,51,2025-11-26,SP,Aplicativo,6,2,325.02,0.2286,201.19,Concluído
1382,2502,551,42,2024-10-09,SP,Site Próprio,2,1,67.22,0.1837,37.56,Concluído
500,904,105,6,2025-02-01,MS,Site Próprio,3,1,47.83,0.051,52.6,Concluído
137,263,164,5,2024-09-06,BA,Site Próprio,5,1,173.01,0.1026,185.65,Concluído
2313,4263,494,43,2025-10-14,MA,Marketplace,4,1,451.75,0.0388,182.69,Concluído
596,1077,347,16,2024-12-11,MS,Site Próprio,5,2,214.68,0.0813,150.82,Concluído
946,1707,478,8,2025-12-04,PR,Site Próprio,4,1,72.36,0.0533,43.6,Concluído
1612,2932,641,29,2024-12-20,BA,Site Próprio,5,1,122.95,0.0975,78.75,Concluído
2409,4435,382,32,2025-03-24,SP,Aplicativo,3,1,271.88,0.219,130.06,Concluído
1226,2216,589,16,2025-12-11,SP,Site Próprio,2,2,289.82,,150.82,Concluído
882,1602,530,32,2025-05-13,SP,Site Próprio,2,2,171.18,0.2315,130.06,Concluído
816,1484,502,52,2025-04-22,GO,Marketplace,3,1,232.45,0.0749,115.34,Concluído
2253,4153,115,35,2025-03-08,MG,Site Próprio,2,1,138.22,0.0385,79.44,Concluído
1231,2227,107,5,2025-11-23,MG,Marketplace,2,1,298.44,0.0771,185.65,Concluído
996,1792,374,43,2024-05-22,SP,Site Próprio,5,1,353.54,0.2158,182.69,Concluído
61,122,387,19,2025-12-11,SC,Site Próprio,5,1,319.82,0.0813,137.57,Concluído
436,790,214,46,2024-02-23,PR,Site Próprio,2,1,181.19,0.0548,81.26,Concluído
93,182,223,5,2025-11-18,GO,Marketplace,5,1,173.01,0.0799,185.65,Concluído
1623,2950,455,7,2025-12-15,ES,Marketplace,4,2,169.61,0.0801,103.55,Concluído
1386,2511,542,34,2024-04-24,RJ,Marketplace,2,1,92.16,0.1245,37.12,Concluído
1765,3224,419,3,2024-10-27,SP,Aplicativo,5,1,57.96,0.1867,26.91,Concluído
1744,3181,300,7,2024-06-27,BA,Site Próprio,2,2,169.61,0.0954,103.55,Concluído
1258,2273,375,35,2025-09-08,PR,Site Próprio,1,2,153.58,0.0809,79.44,Concluído
2607,4798,405,49,2025-07-07,SP,Marketplace,5,3,150.0,0.2199,73.39,Concluído
55,112,456,40,2024-05-17,RJ,Marketplace,4,2,72.83,0.1007,53.25,Concluído
1111,2005,293,6,2025-11-19,PR,Marketplace,3,1,50.64,0.0491,52.6,Concluído
728,1311,496,38,2025-10-24,SP,Site Próprio,4,2,82.16,0.1615,48.05,Concluído
1710,3111,315,14,2025-05-12,MS,Site Próprio,2,2,219.8,0.0381,105.23,Concluído
771,1399,188,43,2024-08-18,ES,Site Próprio,2,1,333.9,0.051,182.69,Concluído
406,730,267,41,2025-12-13,SP,Marketplace,4,2,333.7,0.2185,180.53,Concluído
958,1728,428,31,2025-05-04,MS,Site Próprio,2,1,68.99,0.0878,39.52,Concluído
739,1333,24,45,2025-12-20,DF,Site Próprio,4,1,72.93,0.0537,39.57,Concluído
2419,4456,278,14,2025-06-02,BA,Site Próprio,5,1,192.33,0.0567,105.23,Concluído
2619,4822,82,4,2024-04-08,MG,Site Próprio,2,2,285.23,0.0475,160.15,Concluído
2278,4201,226,49,2025-02-26,RJ,Aplicativo,6,1,112.5,0.0954,73.39,Concluído
1984,3648,5,36,2024-06-16,SP,Site Próprio,3,1,124.29,0.2283,66.1,Concluído
104,199,481,24,2025-04-20,DF,Site Próprio,6,1,286.14,0.0836,217.31,Concluído
1914,3514,450,12,2024-11-09,MG,Marketplace,4,1,466.07,,209.52,Concluído
302,548,560,27,2024-06-25,SP,Site Próprio,3,1,204.08,0.172,88.49,Concluído
49,102,278,38,2024-12-19,BA,Site Próprio,2,1,82.16,0.0537,48.05,Concluído
1011,1815,538,5,2024-07-01,RJ,Site Próprio,4,1,272.49,0.0812,185.65,Concluído
971,1749,207,29,2024-12-14,SC,Site Próprio,6,1,151.89,0.0739,78.75,Concluído
311,565,97,17,2024-10-11,SC,Site Próprio,1,2,137.55,0.1608,127.08,Concluído
1319,2392,203,49,2025-07-23,MG,Marketplace,6,1,131.25,0.0942,73.39,Concluído
388,695,52,38,2025-12-22,SP,Aplicativo,5,1,89.99,0.1956,48.05,Concluído
952,1716,198,24,2025-01-16,SP,Marketplace,6,1,522.62,0.2042,217.31,Concluído
811,1471,498,6,2025-12-11,SP,Site Próprio,3,1,50.64,0.234,52.6,Concluído
1569,2839,257,50,2025-11-27,MG,Marketplace,4,1,201.81,0.1082,118.05,Concluído
1878,3445,279,11,2025-12-12,RS,Site Próprio,2,3,221.39,0.1049,139.55,Concluído
616,1114,171,33,2025-07-10,SP,Site Próprio,4,1,145.32,0.198,122.16,Concluído
413,749,588,16,2025-11-04,PR,Site Próprio,4,1,234.62,0.0568,150.82,Concluído
1492,2714,24,5,2025-11-22,DF,Site Próprio,2,2,259.51,0.0753,185.65,Concluído
1907,3502,642,9,2025-11-05,RJ,Site Próprio,1,2,273.34,0.1039,108.49,Cancelado
1204,2167,288,38,2025-04-05,PR,Marketplace,4,1,89.79,0.0741,48.05,Cancelado
1782,3257,47,5,2024-08-08,SP,Marketplace,2,1,259.51,0.1977,185.65,Concluído
951,1715,631,10,2024-11-27,SP,Site Próprio,2,1,214.68,0.2138,120.42,Concluído
393,705,602,32,2024-11-17,PE,Marketplace,5,1,244.69,0.0621,130.06,Concluído
371,669,36,5,2024-10-01,DF,Aplicativo,2,1,272.49,,185.65,Concluído
2181,4022,393,45,2025-08-16,RS,Marketplace,3,2,61.99,0.0472,39.57,Cancelado
1745,3182,303,42,2024-12-05,SC,Marketplace,3,1,57.13,0.044,37.56,Concluído
618,1117,585,16,2025-03-03,DF,Site Próprio,6,1,317.42,0.0924,150.82,Concluído
851,1546,416,46,2025-02-11,PR,Aplicativo,4,1,141.8,0.0816,81.26,Concluído
1354,2456,450,37,2024-06-12,MG,Site Próprio,4,1,106.5,0.0321,61.9,Cancelado
1715,3126,5,4,2025-02-16,SP,Marketplace,2,3,201.22,0.2064,160.15,Concluído
2142,3942,269,6,2025-02-11,RJ,Marketplace,2,1,64.57,0.0926,52.6,Concluído
524,950,114,31,2025-12-10,PA,Site Próprio,1,2,69.14,0.1016,39.52,Concluído
2120,3904,649,14,2025-11-13,PR,Site Próprio,3,2,192.33,0.0871,105.23,Concluído
248,456,555,23,2025-12-19,SP,Marketplace,2,3,57.02,0.2795,43.89,Concluído
2427,4470,208,46,2025-05-05,PR,Aplicativo,2,2,157.56,,81.26,Concluído
984,1771,542,5,2024-12-10,RJ,Marketplace,2,1,259.51,0.0977,185.65,Concluído
840,1524,145,11,2025-03-03,RS,Site Próprio,3,1,209.09,0.0872,139.55,Concluído
2162,3982,572,38,2025-11-11,MG,Site Próprio,2,2,126.77,0.0669,48.05,Concluído
405,728,145,45,2024-05-19,RS,Site Próprio,2,1,45.92,0.0762,39.57,Concluído
1321,2399,77,36,2024-10-18,SP,Site Próprio,3,2,130.51,0.2058,66.1,Concluído
513,928,646,22,2025-12-15,SP,Site Próprio,2,2,252.98,0.1985,88.13,Concluído
455,823,374,8,2025-02-16,SP,Site Próprio,2,1,41.95,0.2155,43.6,Concluído
1123,2027,586,23,2025-11-05,RJ,Site Próprio,1,1,80.83,0.2575,43.89,Concluído
1536,2783,576,53,2025-11-27,SP,Site Próprio,4,2,286.62,0.2206,152.79,Concluído
103,197,440,39,2025-09-26,BA,Marketplace,4,1,546.5,0.1047,144.85,Concluído
2203,4059,434,22,2025-06-14,SP,Site Próprio,1,1,240.93,0.198,88.13,Concluído
1416,2579,350,34,2024-07-04,PR,Site Próprio,3,1,82.95,0.0316,37.12,Concluído
2331,4299,502,12,2025-06-27,GO,Site Próprio,6,1,419.47,0.0729,209.52,Concluído
2001,3682,14,14,2024-05-02,DF,Site Próprio,4,1,192.33,0.043,105.23,Concluído
1451,2647,178,18,2024-12-23,SP,Marketplace,5,1,583.5,0.217,173.9,Concluído
2049,3774,27,24,2025-03-04,SP,Site Próprio,5,1,454.45,0.2148,217.31,Concluído
1326,2406,310,37,2024-09-22,RS,Marketplace,2,1,67.06,0.0805,61.9,Concluído
11,25,511,30,2024-04-22,BA,Aplicativo,3,1,198.93,0.0678,145.7,Concluído
400,717,321,1,2025-12-25,SP,Marketplace,1,2,196.94,0.3064,91.78,Cancelado
823,1496,28,5,2024-06-22,ES,Site Próprio,4,2,298.44,0.1049,185.65,Cancelado
1039,1876,488,16,2025-11-16,RJ,Aplicativo,4,3,173.79,0.0833,150.82,Concluído
1708,3109,425,37,2025-12-26,MG,Marketplace,3,1,95.85,0.0416,61.9,Concluído
1827,3342,401,5,2025-10-27,RS,Site Próprio,5,3,311.41,0.1005,185.65,Cancelado
1903,3495,196,53,2025-06-27,SP,Marketplace,5,1,382.16,0.2037,152.79,Concluído
2359,4346,135,26,2025-11-05,SP,Marketplace,6,2,292.23,0.2314,164.45,Concluído
352,637,437,8,2025-04-27,RJ,Aplicativo,5,2,55.93,0.1088,43.6,Concluído
234,431,484,33,2025-11-08,SP,Marketplace,5,2,170.97,0.237,122.16,Concluído
401,721,153,16,2025-11-04,GO,Marketplace,3,1,234.62,0.0396,150.82,Concluído
439,796,143,6,2025-06-02,SP,Site Próprio,2,1,47.83,0.1722,52.6,Cancelado
1172,2109,479,13,2025-04-10,SP,Aplicativo,2,1,140.67,0.2096,77.45,Concluído
1042,1882,258,12,2025-06-22,SP,Marketplace,5,1,489.38,0.1695,209.52,Concluído
748,1353,477,43,2025-11-02,RJ,Site Próprio,6,2,353.54,0.091,182.69,Concluído
140,268,70,15,2025-06-17,MS,Site Próprio,6,2,42.8,0.1052,22.05,Concluído
2611,4807,508,17,2025-02-09,SP,Marketplace,6,2,237.27,0.2967,127.08,Concluído
1280,2319,405,5,2024-04-11,SP,Site Próprio,4,1,311.41,0.2335,185.65,Concluído
1092,1972,344,46,2025-02-02,SP,Site Próprio,3,2,122.55,0.1696,81.26,Concluído
2553,4700,370,1,2024-12-26,RJ,Site Próprio,5,1,147.71,0.1842,91.78,Concluído
671,1211,349,2,2025-09-06,SP,Marketplace,1,1,322.53,,137.72,Concluído
49,100,278,44,2024-12-19,BA,Site Próprio,2,2,175.41,0.1011,119.7,Concluído
2547,4689,255,5,2024-04-17,RJ,Site Próprio,6,3,311.41,0.0916,185.65,Concluído
146,280,107,42,2025-12-14,MG,Site Próprio,6,2,57.26,0.0734,37.56,Concluído
341,620,209,42,2025-11-11,SP,Marketplace,5,1,42.32,0.1639,37.56,Concluído
1731,3158,289,12,2025-12-15,MS,Aplicativo,3,1,535.99,0.0496,209.52,Concluído
1610,2928,387,31,2025-07-02,SC,Site Próprio,1,1,68.99,0.0335,39.52,Concluído
278,513,608,13,2024-10-01,SP,Marketplace,3,1,140.67,0.2135,77.45,Concluído
728,1313,496,26,2025-10-24,SP,Site Próprio,4,1,267.4,0.1636,164.45,Concluído
2314,4266,343,1,2025-08-09,ES,Site Próprio,1,1,172.33,0.2141,91.78,Concluído
2451,4516,179,33,2025-05-04,SP,Site Próprio,3,1,196.19,0.2081,122.16,Concluído
1891,3467,624,8,2025-06-01,SP,Site Próprio,2,2,62.92,0.2213,43.6,Concluído
900,1635,147,23,2025-09-26,SP,Marketplace,6,1,65.43,0.314,43.89,Cancelado
1398,2533,383,26,2025-04-18,CE,Marketplace,6,2,360.99,0.1037,164.45,Concluído
2172,4005,12,45,2024-05-09,DF,Site Próprio,5,2,72.93,0.0661,39.57,Concluído
2154,3963,243,35,2025-10-25,SP,Site Próprio,2,2,153.58,0.2099,79.44,Concluído
545,988,102,12,2024-11-06,SC,Marketplace,1,1,345.24,0.0577,209.52,Concluído
1820,3332,323,36,2025-06-10,MG,Marketplace,6,1,105.65,0.0332,66.1,Concluído
250,461,294,47,2025-11-18,SP,Marketplace,6,1,179.63,0.2105,89.54,Concluído
1039,1877,488,25,2025-11-16,RJ,Aplicativo,4,1,21.53,0.0822,16.13,Concluído
1667,3027,401,47,2025-05-06,RS,Marketplace,1,1,239.5,0.0397,89.54,Concluído
800,1451,302,46,2024-11-18,BA,Marketplace,3,2,141.8,0.0741,81.26,Concluído
1345,2440,232,5,2025-09-16,SP,Marketplace,3,1,311.41,0.1755,185.65,Concluído
400,718,321,21,2025-12-25,SP,Marketplace,1,1,205.68,0.2235,94.68,Cancelado
1409,2560,50,43,2025-12-05,MG,Site Próprio,1,2,261.88,,182.69,Cancelado
1247,2255,45,48,2025-09-16,SP,Site Próprio,5,1,155.25,0.163,66.62,Concluído
1429,2601,539,40,2025-03-16,MT,Site Próprio,6,1,121.45,0.0548,53.25,Concluído
193,360,89,32,2025-02-11,RJ,Marketplace,3,1,171.18,0.0921,130.06,Concluído
492,888,308,43,2024-07-20,BA,Marketplace,3,3,333.9,0.0438,182.69,Concluído
1865,3417,101,5,2024-09-26,SP,Site Próprio,4,2,220.58,0.2201,185.65,Concluído
465,842,352,20,2025-07-12,SP,Site Próprio,6,2,98.88,0.236,55.18,Concluído
1831,3351,430,7,2025-12-14,PR,Site Próprio,6,1,146.58,0.0318,103.55,Concluído
825,1499,582,11,2024-11-13,BA,Site Próprio,4,1,209.09,0.076,139.55,Concluído
726,1306,524,15,2025-04-22,PE,Site Próprio,3,2,35.67,0.1056,22.05,Cancelado
289,528,457,32,2024-09-20,SP,Marketplace,4,1,211.46,0.2375,130.06,Concluído
2362,4349,452,52,2025-12-09,MT,Marketplace,3,1,219.54,,115.34,Concluído
2363,4351,222,17,2025-12-24,SP,Site Próprio,1,3,185.69,0.3097,127.08,Concluído
1144,2062,608,13,2024-06-15,SP,Site Próprio,5,1,140.67,0.2181,77.45,Concluído
925,1676,290,34,2025-07-26,CE,Marketplace,2,1,81.92,0.1071,37.12,Concluído
68,135,38,1,2024-10-07,BA,Site Próprio,2,3,127.65,0.1448,91.78,Concluído
1930,3539,484,16,2025-12-13,SP,Site Próprio,3,1,276.02,0.2321,150.82,Concluído
1352,2450,282,27,2025-01-15,CE,Marketplace,6,2,238.1,0.0765,88.49,Cancelado
1844,3379,167,7,2025-12-20,SP,Marketplace,4,1,188.46,0.2025,103.55,Concluído
2227,4104,356,46,2025-03-04,RJ,Site Próprio,3,2,157.56,0.1089,81.26,Concluído
1457,2655,609,5,2024-12-18,RJ,Marketplace,4,1,220.58,0.093,185.65,Concluído
286,525,512,29,2025-12-08,RJ,Site Próprio,5,1,91.08,0.1003,78.75,Cancelado
1205,2169,606,8,2025-12-26,SP,Site Próprio,4,2,72.36,0.1938,43.6,Cancelado
503,911,111,45,2025-11-14,DF,Site Próprio,3,1,48.62,0.0381,39.57,Concluído
1678,3047,301,21,2025-07-10,RS,Marketplace,3,1,205.68,0.0764,94.68,Concluído
274,504,189,53,2024-12-23,SC,Site Próprio,6,1,318.47,,152.79,Concluído
1874,3434,32,42,2025-04-07,CE,Site Próprio,6,1,60.49,0.0427,37.56,Concluído
62,125,379,49,2024-12-16,PR,Site Próprio,6,2,97.22,0.0844,73.39,Concluído
