ID_Pedido,ID_Item,ID_Cliente,ID_Produto,Estado_Extenso,Canal,ID_Vendedor,Qtd,Preco_Unit,Custo_Unit,Status,Data_Venda_BR,Desconto_Reais
1567,2833,414,30,Rio Grande do Sul,Site Próprio,1,2,331.74,145.7,Concluído,23/01/2024,67.61
344,625,238,4,Rio de Janeiro,Marketplace,5,2,171.04,160.15,Concluído,11/06/2025,37.08
465,840,352,45,São Paulo,Site Próprio,6,1,76.57,39.57,Concluído,12/07/2025,18.14
171,324,471,37,Rio de Janeiro,Aplicativo,3,2,106.5,61.9,Concluído,01/08/2025,18.91
2628,4841,326,5,Paraná,Aplicativo,3,1,220.58,185.65,Cancelado,07/11/2024,16.54
1036,1868,159,29,Minas Gerais,Site Próprio,1,1,122.95,78.75,Concluído,11/11/2025,13.11
1563,2827,137,32,Rio de Janeiro,Marketplace,4,1,326.25,130.06,Concluído,24/12/2024,40.98
2409,4436,382,17,São Paulo,Aplicativo,3,1,206.32,127.08,Concluído,24/03/2025,55.77
238,438,597,51,São Paulo,Site Próprio,4,1,240.76,201.19,Concluído,07/10/2025,42.16
59,120,48,17,São Paulo,Site Próprio,3,1,152.83,127.08,Cancelado,05/06/2025,43.36
2450,4514,557,49,Mato Grosso do Sul,Marketplace,1,1,131.25,73.39,Concluído,21/10/2024,5.3
2481,4574,42,26,Rio de Janeiro,Site Próprio,1,1,292.23,164.45,Cancelado,22/02/2024,31.09
1022,1840,27,5,São Paulo,Marketplace,5,1,259.51,185.65,Concluído,26/08/2024,60.18
567,1027,256,50,Rio de Janeiro,Site Próprio,1,1,127.07,118.05,Concluído,22/12/2024,17.87
1806,3302,531,28,São Paulo,Site Próprio,2,2,262.67,142.78,Concluído,21/11/2025,116.36
2262,4173,5,1,São Paulo,Site Próprio,2,1,164.12,91.78,Concluído,06/10/2024,53.34
1705,3102,468,53,São Paulo,Aplicativo,6,1,270.7,152.79,Concluído,24/07/2024,53.84
497,901,160,51,Minas Gerais,Site Próprio,3,2,227.38,201.19,Concluído,19/10/2025,39.34
669,1205,116,39,Paraná,Marketplace,2,2,442.41,144.85,Concluído,01/10/2024,61.32
2434,4484,187,29,Mato Grosso do Sul,Site Próprio,5,2,122.95,78.75,Concluído,10/07/2024,7.84
2626,4838,511,30,Bahia,Site Próprio,4,1,268.55,145.7,Concluído,15/12/2025,16.38
2198,4051,616,52,São Paulo,Marketplace,4,1,271.2,115.34,Concluído,05/03/2024,50.96
305,553,147,32,São Paulo,Site Próprio,3,1,171.18,130.06,Concluído,20/08/2025,30.57
220,407,190,14,São Paulo,Site Próprio,5,1,142.46,105.23,Cancelado,10/11/2025,33.92
2403,4421,627,9,São Paulo,Marketplace,6,2,193.62,108.49,Concluído,17/05/2025,86.78
886,1614,374,40,São Paulo,Marketplace,6,1,104.1,53.25,Concluído,23/08/2025,18.37
1614,2935,298,35,Ceará,Site Próprio,5,2,153.58,79.44,Concluído,21/09/2025,14.07
1805,3299,614,17,São Paulo,Marketplace,2,2,175.37,127.08,Concluído,06/11/2025,105.26
1567,2834,414,25,Rio Grande do Sul,Site Próprio,1,1,35.91,16.13,Concluído,23/01/2024,2.18
1296,2350,461,41,Minas Gerais,Site Próprio,2,1,412.22,180.53,Concluído,01/11/2024,29.8
1709,3110,289,33,Mato Grosso do Sul,Marketplace,5,2,265.43,122.16,Concluído,12/12/2024,36.2
964,1739,641,27,Bahia,Marketplace,2,1,192.75,88.49,Concluído,11/12/2025,13.36
125,237,646,27,São Paulo,Site Próprio,5,1,176.37,88.49,Concluído,13/12/2025,34.82
1734,3164,318,51,Pernambuco,Site Próprio,3,1,306.97,201.19,Concluído,08/02/2024,29.16
273,500,248,47,São Paulo,Marketplace,2,2,169.65,89.54,Concluído,15/01/2025,74.85
1971,3626,565,11,Pernambuco,Site Próprio,1,1,295.18,139.55,Concluído,20/11/2025,30.4
1717,3128,339,6,São Paulo,Marketplace,1,2,75.96,52.6,Concluído,24/08/2025,27.89
438,795,191,2,São Paulo,Marketplace,1,1,225.64,137.72,Concluído,12/05/2025,52.37
1835,3359,299,10,Bahia,Aplicativo,2,1,274.31,120.42,Concluído,27/12/2025,26.22
1800,3292,11,20,São Paulo,Marketplace,4,1,80.05,55.18,Concluído,21/06/2025,13.78
2157,3973,477,12,Rio de Janeiro,Site Próprio,2,1,419.47,209.52,Concluído,10/11/2025,58.64
547,991,125,41,Maranhão,Site Próprio,2,3,451.48,180.53,Concluído,15/11/2024,132.46
1344,2436,39,35,Goiás,Site Próprio,4,1,113.76,79.44,Concluído,09/10/2025,11.33
1843,3377,389,8,São Paulo,Marketplace,3,1,72.36,43.6,Concluído,12/09/2025,14.0
211,391,627,50,São Paulo,Site Próprio,3,1,171.54,118.05,Concluído,16/05/2025,38.7
1323,2401,124,45,São Paulo,Site Próprio,1,1,87.51,39.57,Concluído,17/01/2025,20.52
676,1218,576,6,São Paulo,Marketplace,2,1,68.37,52.6,Concluído,10/05/2025,16.24
124,236,269,31,Rio de Janeiro,Site Próprio,5,1,51.1,39.52,Concluído,19/05/2024,3.91
176,332,311,5,São Paulo,Marketplace,6,2,221.06,185.65,Concluído,19/03/2024,88.51
1749,3189,569,28,Minas Gerais,Marketplace,6,1,302.07,142.78,Concluído,17/10/2025,31.23
23,45,154,5,Bahia,Marketplace,6,2,201.84,185.65,Concluído,12/02/2025,21.8
2481,4575,42,36,Rio de Janeiro,Site Próprio,1,1,105.65,66.1,Cancelado,22/02/2024,15.35
2286,4217,472,8,Santa Catarina,Site Próprio,5,1,75.51,43.6,Concluído,27/09/2025,4.09
1875,3437,206,25,Bahia,Site Próprio,4,3,29.07,16.13,Concluído,01/02/2024,4.69
1690,3073,26,8,São Paulo,Site Próprio,5,1,66.07,43.6,Concluído,23/04/2025,15.06
1719,3135,219,40,Goiás,Site Próprio,5,1,138.8,53.25,Cancelado,02/04/2024,5.89
2196,4046,221,39,São Paulo,Marketplace,2,1,546.5,144.85,Concluído,23/05/2025,115.97
880,1595,243,47,São Paulo,Site Próprio,1,1,199.58,89.54,Concluído,08/09/2025,33.15
118,224,636,5,São Paulo,Aplicativo,2,1,201.84,185.65,Concluído,11/10/2025,39.72
1591,2892,61,52,São Paulo,Marketplace,4,1,172.19,115.34,Concluído,17/06/2025,39.28
693,1246,515,5,Rio de Janeiro,Marketplace,4,2,173.01,185.65,Concluído,03/06/2025,27.27
848,1541,273,44,São Paulo,Marketplace,4,1,167.06,119.7,Concluído,01/11/2025,33.86
1929,3538,311,5,São Paulo,Site Próprio,2,1,298.44,185.65,Concluído,19/11/2025,52.44
2251,4149,179,5,São Paulo,Marketplace,6,1,220.58,185.65,Concluído,24/04/2025,44.18
1399,2534,247,40,Distrito Federal,Site Próprio,1,2,98.32,53.25,Concluído,14/05/2025,17.38
453,819,583,41,São Paulo,Site Próprio,6,1,451.48,180.53,Concluído,08/10/2025,80.0
1887,3459,9,50,Distrito Federal,Marketplace,2,1,171.54,118.05,Concluído,21/06/2024,16.23
77,156,31,41,Ceará,Site Próprio,1,2,247.19,180.53,Concluído,20/12/2024,37.92
2587,4763,91,29,São Paulo,Marketplace,1,1,122.95,78.75,Concluído,16/02/2025,26.54
130,249,326,5,Paraná,Site Próprio,1,1,220.58,185.65,Concluído,07/06/2024,22.5
2132,3928,296,3,Distrito Federal,Site Próprio,2,1,57.96,26.91,Concluído,01/08/2025,4.05
2178,4015,622,8,Espírito Santo,Marketplace,4,1,53.48,43.6,Concluído,04/04/2025,3.17
1445,2637,450,6,Minas Gerais,Marketplace,3,1,75.96,52.6,Concluído,01/11/2024,5.89
437,794,9,13,Distrito Federal,Site Próprio,6,2,84.35,77.45,Concluído,02/09/2025,12.47
956,1726,261,5,Minas Gerais,Aplicativo,5,1,220.58,185.65,Concluído,03/05/2025,19.41
1750,3190,542,40,Rio de Janeiro,Aplicativo,2,1,115.67,53.25,Concluído,20/07/2024,17.06
1453,2650,623,43,São Paulo,Site Próprio,2,1,412.46,182.69,Concluído,21/09/2025,67.02
347,629,615,30,São Paulo,Site Próprio,4,1,280.84,145.7,Concluído,11/12/2025,62.4
2508,4625,422,11,São Paulo,Site Próprio,2,1,209.09,139.55,Concluído,17/12/2025,44.85
1291,2340,650,38,Ceará,Marketplace,1,1,126.77,48.05,Concluído,17/10/2024,4.91
2575,4744,92,5,Rio Grande do Sul,Marketplace,2,1,220.58,185.65,Concluído,14/06/2024,13.15
891,1621,444,17,Rio de Janeiro,Site Próprio,3,2,185.69,127.08,Concluído,19/04/2024,83.71
800,1452,302,23,Bahia,Marketplace,3,1,69.28,43.89,Concluído,18/11/2024,15.66
1599,2903,503,7,Ceará,Site Próprio,6,1,118.66,103.55,Concluído,13/02/2025,12.41
1018,1829,458,41,São Paulo,Site Próprio,5,1,392.59,180.53,Concluído,15/05/2025,74.95
457,827,444,47,Rio de Janeiro,Marketplace,2,1,133.06,89.54,Concluído,19/12/2024,15.47
901,1640,401,26,Rio Grande do Sul,Marketplace,5,1,412.57,164.45,Concluído,03/07/2025,17.04
2099,3865,133,1,Rio de Janeiro,Marketplace,2,2,139.5,91.78,Concluído,07/05/2025,51.42
1605,2914,517,49,São Paulo,Site Próprio,2,1,125.0,73.39,Concluído,09/11/2024,27.48
2060,3792,204,35,São Paulo,Site Próprio,3,1,161.25,79.44,Concluído,07/11/2025,30.48
1616,2940,26,38,São Paulo,Site Próprio,5,1,110.92,48.05,Concluído,22/05/2025,25.15
1867,3421,630,7,São Paulo,Marketplace,1,3,146.58,103.55,Concluído,23/11/2025,97.84
2169,3997,181,5,Rio de Janeiro,Marketplace,2,1,259.51,185.65,Concluído,21/03/2025,33.58
2045,3768,602,38,Pernambuco,Marketplace,1,1,95.07,48.05,Concluído,19/11/2025,3.7
294,536,578,23,São Paulo,Site Próprio,6,1,51.32,43.89,Concluído,11/11/2025,15.21
1463,2664,344,9,São Paulo,Marketplace,3,1,239.17,108.49,Concluído,17/10/2024,44.96
77,155,31,1,Ceará,Site Próprio,1,2,103.33,91.78,Concluído,20/12/2024,32.49
1774,3242,26,25,São Paulo,Site Próprio,1,1,35.91,16.13,Concluído,13/11/2025,6.18
1727,3150,477,53,Rio de Janeiro,Marketplace,6,1,286.62,152.79,Concluído,12/02/2025,41.76
1625,2953,111,36,Distrito Federal,Site Próprio,2,1,111.87,66.1,Cancelado,20/06/2025,3.69
728,1312,496,14,São Paulo,Site Próprio,4,2,142.46,105.23,Concluído,24/10/2025,67.18
170,323,648,5,Goiás,Site Próprio,5,1,192.23,185.65,Concluído,17/08/2025,18.42
2230,4111,73,6,São Paulo,Site Próprio,6,1,91.16,52.6,Concluído,06/11/2024,18.82
1820,3331,323,31,Minas Gerais,Marketplace,6,1,68.99,39.52,Concluído,10/06/2025,4.82
2165,3986,605,9,Pernambuco,Marketplace,4,2,193.62,108.49,Concluído,07/09/2025,26.84
1000,1799,13,7,São Paulo,Marketplace,1,1,197.88,103.55,Concluído,12/05/2024,35.46
42,83,343,12,Espírito Santo,Aplicativo,2,1,362.5,209.52,Concluído,21/05/2024,30.88
1409,2561,50,47,Minas Gerais,Site Próprio,1,1,133.06,89.54,Cancelado,05/12/2025,4.84
1077,1944,244,38,São Paulo,Site Próprio,3,2,89.79,48.05,Concluído,21/11/2025,28.88
1101,1989,452,5,Mato Grosso,Marketplace,1,1,220.58,185.65,Concluído,18/12/2024,19.5
1929,3537,311,15,São Paulo,Site Próprio,2,1,55.38,22.05,Concluído,19/11/2025,12.8
868,1575,583,34,São Paulo,Marketplace,4,2,105.99,37.12,Concluído,21/08/2025,49.18
1639,2978,404,7,São Paulo,Site Próprio,3,1,160.19,103.55,Concluído,03/11/2025,31.43
1498,2724,539,3,Mato Grosso,Aplicativo,3,3,60.85,26.91,Concluído,25/11/2024,12.89
1859,3406,534,43,São Paulo,Marketplace,5,1,392.82,182.69,Concluído,13/09/2025,74.71
1143,2059,168,48,São Paulo,Site Próprio,4,1,229.55,66.62,Concluído,11/12/2024,48.6
979,1763,461,18,Minas Gerais,Marketplace,4,1,680.75,173.9,Concluído,17/05/2025,69.3
823,1495,28,28,Espírito Santo,Site Próprio,4,1,302.07,142.78,Cancelado,22/06/2024,20.78
1156,2081,190,36,São Paulo,Site Próprio,5,1,130.51,66.1,Cancelado,24/02/2025,24.64
654,1175,360,45,Ceará,Site Próprio,4,2,65.63,39.57,Concluído,24/03/2025,8.47
1442,2629,124,5,São Paulo,Aplicativo,4,1,311.41,185.65,Concluído,23/07/2024,74.08
2312,4262,278,37,Bahia,Marketplace,6,1,111.83,61.9,Concluído,15/07/2025,4.37
2454,4519,321,8,São Paulo,Marketplace,1,1,75.51,43.6,Concluído,20/06/2025,17.12
339,615,631,25,São Paulo,Site Próprio,3,1,30.78,16.13,Concluído,13/12/2024,6.81
1700,3094,266,5,Rio de Janeiro,Marketplace,6,1,173.01,185.65,Concluído,19/12/2025,21.06
1882,3451,174,24,Mato Grosso do Sul,Site Próprio,4,1,545.34,217.31,Concluído,15/01/2025,46.19
559,1015,258,7,São Paulo,Site Próprio,1,1,197.88,103.55,Concluído,15/02/2025,38.76
1684,3058,464,23,São Paulo,Site Próprio,6,2,76.98,43.89,Concluído,16/05/2024,44.43
2528,4663,212,50,Minas Gerais,Marketplace,4,1,201.81,118.05,Concluído,08/10/2025,17.8
2122,3906,42,38,Rio de Janeiro,Aplicativo,6,1,89.79,48.05,Concluído,24/05/2024,11.87
1211,2182,106,7,Minas Gerais,Site Próprio,6,1,160.54,103.55,Concluído,13/11/2024,8.08
1866,3419,315,51,Mato Grosso do Sul,Marketplace,4,1,433.37,201.19,Concluído,01/04/2024,39.22
1705,3101,468,46,São Paulo,Aplicativo,6,1,133.92,81.26,Concluído,24/07/2024,30.08
671,1212,349,6,São Paulo,Marketplace,1,2,68.37,52.6,Concluído,06/09/2025,27.73
350,635,164,8,Bahia,Marketplace,1,1,56.63,43.6,Concluído,20/06/2024,2.53
583,1056,169,28,São Paulo,Site Próprio,2,2,223.27,142.78,Concluído,19/04/2025,88.64
1292,2341,315,3,Mato Grosso do Sul,Site Próprio,5,1,69.55,26.91,Concluído,08/11/2025,4.83
439,797,143,32,São Paulo,Site Próprio,2,2,171.18,130.06,Cancelado,02/06/2025,68.75
2316,4271,122,17,Mato Grosso do Sul,Marketplace,5,1,247.58,127.08,Concluído,25/07/2025,38.75
1555,2815,315,21,Mato Grosso do Sul,Aplicativo,2,1,205.68,94.68,Concluído,07/10/2025,17.46
2355,4342,552,13,São Paulo,Site Próprio,5,1,113.88,77.45,Concluído,09/09/2025,21.92
598,1081,15,5,São Paulo,Marketplace,5,1,163.4,185.65,Cancelado,14/07/2024,28.48
913,1655,53,17,Paraná,Site Próprio,3,1,185.69,127.08,Concluído,18/05/2024,34.15
884,1608,60,28,Ceará,Site Próprio,5,2,204.3,142.78,Concluído,20/09/2025,20.18
73,145,137,24,Rio de Janeiro,Site Próprio,1,1,403.96,217.31,Concluído,09/07/2024,31.99
2300,4242,409,25,São Paulo,Site Próprio,2,1,34.2,16.13,Concluído,08/10/2024,7.15
45,91,476,5,Amazonas,Site Próprio,4,1,163.4,185.65,Concluído,19/06/2024,7.03
380,683,169,13,São Paulo,Site Próprio,4,1,113.88,77.45,Cancelado,18/11/2024,24.18
2394,4407,620,6,São Paulo,Aplicativo,6,2,91.16,52.6,Concluído,25/10/2025,33.91
1874,3432,32,49,Ceará,Site Próprio,6,2,112.5,73.39,Concluído,07/04/2025,19.37
46,94,523,5,São Paulo,Site Próprio,3,1,192.23,185.65,Concluído,10/11/2024,38.16
463,835,469,38,São Paulo,Site Próprio,4,1,110.92,48.05,Concluído,07/11/2024,26.44
2527,4660,289,45,Mato Grosso do Sul,Site Próprio,3,1,83.87,39.57,Concluído,17/12/2024,6.01
772,1401,585,17,Distrito Federal,Site Próprio,3,1,237.27,127.08,Concluído,02/12/2025,41.85
2162,3980,572,13,Minas Gerais,Site Próprio,2,1,160.77,77.45,Concluído,11/11/2025,6.46
1265,2292,268,50,São Paulo,Site Próprio,2,3,201.81,118.05,Concluído,03/07/2025,126.47
826,1501,458,40,São Paulo,Marketplace,4,2,85.68,53.25,Concluído,14/11/2025,35.85
1252,2263,376,47,São Paulo,Site Próprio,3,2,147.84,89.54,Concluído,16/11/2025,48.67
811,1469,498,18,São Paulo,Site Próprio,3,1,432.22,173.9,Concluído,11/12/2025,88.22
2133,3929,593,27,Bahia,Site Próprio,6,2,192.75,88.49,Concluído,12/12/2024,37.39
1776,3246,68,41,Rio de Janeiro,Site Próprio,1,1,392.59,180.53,Concluído,20/03/2025,57.95
551,999,313,12,São Paulo,Aplicativo,6,1,293.45,209.52,Concluído,14/05/2025,60.6
474,854,14,23,Distrito Federal,Site Próprio,5,1,80.83,43.89,Concluído,08/10/2025,10.39
2105,3876,107,17,Minas Gerais,Marketplace,6,3,237.27,127.08,Concluído,12/10/2024,148.98
632,1143,650,39,Ceará,Site Próprio,5,2,462.65,144.85,Concluído,17/12/2024,78.65
1259,2275,611,45,Santa Catarina,Site Próprio,4,1,76.57,39.57,Concluído,13/12/2025,5.93
2441,4498,216,5,Rio de Janeiro,Aplicativo,1,1,272.49,185.65,Concluído,19/12/2025,34.72
610,1104,479,47,São Paulo,Site Próprio,3,2,209.56,89.54,Concluído,04/05/2024,93.92
42,85,343,24,Espírito Santo,Aplicativo,2,1,353.46,217.31,Concluído,21/05/2024,11.88
1224,2211,301,5,Rio Grande do Sul,Site Próprio,6,1,311.41,185.65,Concluído,09/07/2024,11.18
2284,4211,286,40,Paraná,Marketplace,6,1,133.02,53.25,Concluído,25/11/2025,14.26
2468,4548,642,8,Rio de Janeiro,Site Próprio,2,3,75.51,43.6,Concluído,25/12/2025,16.76
1877,3441,128,43,Mato Grosso,Marketplace,2,1,392.82,182.69,Concluído,14/11/2024,19.72
865,1568,638,47,Santa Catarina,Marketplace,4,1,147.84,89.54,Concluído,10/12/2024,14.02
917,1661,258,30,São Paulo,Aplicativo,2,1,331.74,145.7,Concluído,25/05/2025,63.79
858,1557,224,32,Santa Catarina,Site Próprio,1,1,244.69,130.06,Concluído,01/07/2024,25.62
2044,3765,510,12,Goiás,Site Próprio,4,3,310.72,209.52,Concluído,09/12/2025,53.6
1956,3585,560,7,São Paulo,Site Próprio,3,1,169.61,103.55,Concluído,09/11/2025,31.67
1045,1886,495,8,Pernambuco,Marketplace,2,2,62.92,43.6,Concluído,06/05/2025,9.12
1725,3145,68,42,Rio de Janeiro,Site Próprio,3,1,67.22,37.56,Concluído,09/11/2024,6.0
1036,1867,159,18,Minas Gerais,Site Próprio,1,3,551.09,173.9,Concluído,11/11/2025,84.81
1585,2875,159,1,Minas Gerais,Marketplace,2,1,139.5,91.78,Concluído,13/03/2025,20.09
2349,4331,270,5,Santa Catarina,Site Próprio,4,3,220.58,185.65,Concluído,10/03/2024,64.12
1958,3589,297,1,São Paulo,Site Próprio,6,1,196.94,91.78,Concluído,04/12/2025,53.51
1788,3268,321,28,São Paulo,Site Próprio,1,1,315.2,142.78,Concluído,20/01/2025,67.7
1589,2885,371,5,São Paulo,Site Próprio,6,1,272.49,185.65,Concluído,11/12/2025,48.83
1591,2891,61,44,São Paulo,Marketplace,4,1,150.35,119.7,Concluído,17/06/2025,34.72
1655,3008,490,6,São Paulo,Aplicativo,1,1,75.96,52.6,Concluído,06/11/2025,12.53
1017,1827,234,6,Minas Gerais,Site Próprio,2,1,47.83,52.6,Concluído,25/05/2024,2.63
2131,3924,127,9,São Paulo,Site Próprio,1,1,205.01,108.49,Concluído,18/07/2025,38.19
1448,2641,173,8,Pará,Site Próprio,2,1,39.62,43.6,Concluído,16/11/2025,1.34
840,1526,145,28,Rio Grande do Sul,Site Próprio,3,2,223.27,142.78,Concluído,03/03/2025,31.35
862,1563,47,47,São Paulo,Site Próprio,2,1,199.58,89.54,Concluído,21/03/2025,40.26
184,344,465,29,Rio Grande do Sul,Site Próprio,3,1,112.51,78.75,Concluído,08/04/2025,8.63
1403,2543,540,26,Paraná,Aplicativo,2,1,309.42,164.45,Concluído,15/11/2024,33.88
1848,3386,26,5,São Paulo,Marketplace,2,1,272.49,185.65,Concluído,11/05/2025,61.53
1331,2413,550,1,Paraná,Marketplace,3,1,139.5,91.78,Concluído,21/01/2025,30.36
1488,2708,289,24,Mato Grosso do Sul,Aplicativo,2,1,522.62,217.31,Concluído,08/11/2024,43.53
613,1111,282,42,Ceará,Marketplace,4,1,52.28,37.56,Concluído,02/11/2025,2.28
1877,3443,128,47,Mato Grosso,Marketplace,2,1,199.58,89.54,Concluído,14/11/2024,6.45
1225,2214,77,23,São Paulo,Site Próprio,3,1,80.83,43.89,Concluído,01/03/2024,24.8
750,1360,20,7,São Paulo,Site Próprio,4,1,197.88,103.55,Concluído,19/09/2024,35.62
1171,2108,100,5,São Paulo,Site Próprio,6,1,233.56,185.65,Concluído,27/07/2025,48.18
761,1379,517,27,São Paulo,Marketplace,6,1,226.76,88.49,Concluído,07/04/2025,45.22
1564,2829,107,32,Minas Gerais,Site Próprio,2,2,312.66,130.06,Concluído,05/04/2024,34.27
229,425,43,31,São Paulo,Marketplace,4,1,54.11,39.52,Concluído,18/11/2024,12.87
152,293,522,45,São Paulo,Site Próprio,2,1,45.92,39.57,Cancelado,24/05/2025,9.36
591,1066,2,30,Rio Grande do Sul,Site Próprio,3,1,315.94,145.7,Cancelado,01/01/2025,11.22
1313,2378,296,35,Distrito Federal,Site Próprio,5,1,153.58,79.44,Concluído,19/05/2025,12.87
1183,2128,485,50,Rio Grande do Sul,Aplicativo,4,1,201.81,118.05,Concluído,23/09/2025,7.87
952,1718,198,26,São Paulo,Marketplace,6,1,395.38,164.45,Concluído,16/01/2025,77.81
519,938,442,32,Minas Gerais,Marketplace,3,1,171.18,130.06,Concluído,25/09/2025,8.61
2052,3780,390,51,São Paulo,Marketplace,1,2,379.2,201.19,Concluído,24/03/2024,131.13
2155,3965,460,53,São Paulo,Site Próprio,5,1,334.39,152.79,Concluído,20/09/2024,65.74
2167,3991,504,28,São Paulo,Site Próprio,6,2,275.8,142.78,Concluído,27/07/2024,123.94
133,255,336,15,São Paulo,Site Próprio,3,1,37.45,22.05,Concluído,05/10/2025,6.4
2549,4691,242,23,São Paulo,Site Próprio,3,1,65.43,43.89,Concluído,26/12/2024,17.16
816,1483,502,47,Goiás,Marketplace,3,1,179.63,89.54,Concluído,22/04/2025,8.44
522,945,569,42,Minas Gerais,Marketplace,4,2,77.3,37.56,Concluído,17/12/2024,15.74
1747,3184,352,14,São Paulo,Marketplace,6,2,192.33,105.23,Concluído,22/12/2024,76.47
1787,3267,553,3,Mato Grosso do Sul,Site Próprio,3,1,49.26,26.91,Concluído,17/07/2025,4.64
1601,2908,255,12,Rio de Janeiro,Site Próprio,3,1,559.29,209.52,Concluído,11/10/2025,47.54
536,970,476,52,Amazonas,Site Próprio,5,2,219.54,115.34,Concluído,07/09/2025,23.4
270,497,416,35,Paraná,Site Próprio,6,1,102.38,79.44,Concluído,11/12/2025,10.61
1019,1830,176,7,Goiás,Site Próprio,5,1,188.46,103.55,Concluído,04/05/2024,15.92
1210,2178,519,25,Rio de Janeiro,Aplicativo,3,1,29.07,16.13,Concluído,08/09/2025,3.55
181,338,360,31,Ceará,Site Próprio,5,1,73.05,39.52,Concluído,04/04/2025,6.26
637,1149,176,35,Goiás,Site Próprio,3,1,153.58,79.44,Concluído,10/08/2025,12.53
1241,2244,214,32,Paraná,Site Próprio,6,1,312.66,130.06,Concluído,11/10/2024,10.01
2628,4840,326,49,Paraná,Aplicativo,3,1,106.25,73.39,Cancelado,07/11/2024,6.41
2156,3969,549,6,São Paulo,Marketplace,2,1,68.37,52.6,Cancelado,05/05/2025,11.72
1195,2152,434,15,São Paulo,Site Próprio,1,2,48.15,22.05,Concluído,15/05/2025,20.58
1113,2011,538,20,Rio de Janeiro,Site Próprio,2,1,98.88,55.18,Concluído,11/06/2025,8.98
1377,2492,263,9,São Paulo,Site Próprio,6,1,193.62,108.49,Concluído,12/10/2025,34.68
2596,4778,301,9,Rio Grande do Sul,Site Próprio,4,1,273.34,108.49,Concluído,20/11/2024,15.69
1008,1811,618,47,São Paulo,Marketplace,6,1,169.65,89.54,Concluído,08/01/2025,30.72
1106,1995,59,46,São Paulo,Site Próprio,4,2,133.92,81.26,Cancelado,11/04/2025,45.1
1613,2933,271,52,Rio de Janeiro,Site Próprio,2,1,258.28,115.34,Concluído,13/11/2025,36.96
1562,2825,440,47,Bahia,Site Próprio,6,1,209.56,89.54,Concluído,08/08/2024,20.54
1595,2898,255,28,Rio de Janeiro,Site Próprio,4,1,315.2,142.78,Concluído,06/10/2025,22.1
1259,2276,611,38,Santa Catarina,Site Próprio,4,2,110.92,48.05,Concluído,13/12/2025,17.04
236,435,379,6,Paraná,Site Próprio,1,1,79.76,52.6,Concluído,13/02/2024,8.21
2443,4502,318,37,Pernambuco,Marketplace,6,1,90.53,61.9,Concluído,22/02/2024,4.25
1561,2824,397,1,São Paulo,Marketplace,4,1,188.74,91.78,Concluído,02/07/2025,52.92
2037,3756,388,47,São Paulo,Marketplace,4,1,169.65,89.54,Concluído,16/07/2024,33.79
1383,2505,145,25,Rio Grande do Sul,Site Próprio,3,1,29.07,16.13,Concluído,20/12/2024,2.92
1760,3212,367,5,Rio de Janeiro,Aplicativo,3,2,220.58,185.65,Concluído,24/06/2025,45.92
2337,4309,35,6,Amazonas,Marketplace,3,2,64.57,52.6,Concluído,08/09/2025,5.37
1931,3541,315,12,Mato Grosso do Sul,Site Próprio,1,1,559.29,209.52,Concluído,15/12/2025,27.8
1789,3271,289,42,Mato Grosso do Sul,Site Próprio,5,1,77.3,37.56,Concluído,14/03/2025,3.35
1076,1942,222,38,São Paulo,Marketplace,1,2,70.42,48.05,Concluído,11/10/2024,30.49
1047,1892,523,44,São Paulo,Site Próprio,2,1,225.53,119.7,Concluído,08/08/2025,51.8
1963,3600,107,49,Minas Gerais,Marketplace,4,2,143.75,73.39,Concluído,13/08/2024,28.92
703,1266,550,5,Paraná,Marketplace,2,1,163.4,185.65,Concluído,26/02/2025,10.02
2410,4439,269,24,Rio de Janeiro,Site Próprio,5,1,386.28,217.31,Concluído,24/06/2025,36.04
1427,2598,138,26,Minas Gerais,Site Próprio,1,2,360.99,164.45,Concluído,07/07/2025,44.19
777,1411,515,17,Rio de Janeiro,Marketplace,3,1,185.69,127.08,Concluído,23/12/2024,44.73
674,1215,322,38,Ceará,Aplicativo,1,1,110.92,48.05,Cancelado,16/12/2025,3.43
534,967,287,44,Minas Gerais,Site Próprio,5,1,270.64,119.7,Concluído,08/12/2024,21.76
683,1231,139,39,Rio Grande do Sul,Aplicativo,5,3,462.65,144.85,Concluído,12/03/2025,89.94
333,606,268,5,São Paulo,Site Próprio,4,3,192.23,185.65,Concluído,19/09/2025,98.38
50,105,572,45,Minas Gerais,Site Próprio,6,1,64.82,39.57,Concluído,15/03/2024,5.91
358,646,576,6,São Paulo,Aplicativo,4,1,68.37,52.6,Concluído,03/12/2025,13.69
2491,4591,259,21,Minas Gerais,Site Próprio,4,1,145.69,94.68,Concluído,20/04/2025,11.38
1697,3089,47,12,São Paulo,Site Próprio,5,2,466.07,209.52,Concluído,17/11/2025,160.23
563,1020,257,5,Minas Gerais,Site Próprio,3,1,192.23,185.65,Concluído,05/12/2025,16.74
45,92,476,20,Amazonas,Site Próprio,4,1,59.3,55.18,Concluído,19/06/2024,5.44
1584,2871,450,16,Minas Gerais,Marketplace,4,1,276.02,150.82,Concluído,06/05/2024,11.04
501,909,261,11,Minas Gerais,Marketplace,6,1,154.88,139.55,Concluído,22/05/2025,8.33
1195,2151,434,4,São Paulo,Site Próprio,1,2,271.65,160.15,Concluído,15/05/2025,99.26
